"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"1011","12/10/2016","Arizona St.","San Diego St.","A",74,63,69.05,"W"
"1114","12/17/2016","Arizona St.","New Mexico St.","H",70,81,72.8125,"L"
"1212","12/20/2016","Arizona St.","Creighton","H",85,96,75.7375,"L"
"1312","12/22/2016","Arizona St.","Central Ark.","H",98,62,80.8625,"W"
"1412","12/30/2016","Arizona St.","Stanford","A",98,93,75.3125,"W"
"1512","01/01/2017","Arizona St.","California","A",65,81,66.4125,"L"
"1612","01/05/2017","Arizona St.","Colorado","H",78,77,66.8625,"W"
"1711","01/07/2017","Arizona St.","Utah","H",82,88,78.075,"L"
"1911","01/19/2017","Arizona St.","UCLA","A",80,102,80.8125,"L"
"2011","01/22/2017","Arizona St.","Southern California","A",79,82,69.0375,"L"
"2116","01/25/2017","Arizona St.","Washington","H",86,75,75.6625,"W"
"2214","01/29/2017","Arizona St.","Washington St.","H",83,91,74.825,"L"
"2312","02/02/2017","Arizona St.","Oregon","A",70,71,64.625,"L"
"2411","02/04/2017","Arizona St.","Oregon St.","A",81,68,68.9,"W"
"2511","02/08/2017","Arizona St.","California","H",43,68,65.4125,"L"
"2610","02/11/2017","Arizona St.","Stanford","H",75,69,74.025,"W"
"2712","02/16/2017","Arizona St.","Washington","A",83,81,73,"W"
"2812","02/18/2017","Arizona St.","Washington St.","A",71,86,68.9625,"L"
"2912","02/23/2017","Arizona St.","UCLA","H",75,87,72.15,"L"
"3010","02/26/2017","Arizona St.","Southern California","H",83,82,66.9375,"W"
"327","03/08/2017","Arizona St.","Stanford","N",98,88,76.7625,"W"
"336","03/09/2017","Arizona St.","Oregon","N",57,80,65.3625,"L"
"160","11/11/2016","Ark.-Pine Bluff","UAB","A",66,86,76.25,"L"
"328","11/17/2016","Ark.-Pine Bluff","George Washington","A",41,61,70.85,"L"
"511","11/23/2016","Ark.-Pine Bluff","Siena","A",43,66,64.375,"L"
"613","11/27/2016","Ark.-Pine Bluff","Hawaii","A",44,64,66.45,"L"
"712","12/01/2016","Ark.-Pine Bluff","UT Martin","H",68,73,64.2125,"L"
"810","12/03/2016","Ark.-Pine Bluff","Central Mich.","A",59,82,67.7875,"L"
"911","12/08/2016","Ark.-Pine Bluff","Little Rock","A",52,67,60.7,"L"
"1012","12/12/2016","Ark.-Pine Bluff","Seattle U","A",58,63,69.2375,"L"
"1115","12/14/2016","Ark.-Pine Bluff","Oklahoma St.","A",66,102,81.65,"L"
"1213","12/17/2016","Ark.-Pine Bluff","New Mexico","A",43,83,74.875,"L"
"1313","12/19/2016","Ark.-Pine Bluff","Denver","A",52,74,64.1,"L"
"1413","12/22/2016","Ark.-Pine Bluff","Grand Canyon","A",49,89,71.475,"L"
"1513","01/02/2017","Ark.-Pine Bluff","Mississippi Val.","H",105,91,73.775,"W"
"1811","01/14/2017","Ark.-Pine Bluff","Southern U.","A",75,76,67.65,"L"
"2012","01/21/2017","Ark.-Pine Bluff","Texas Southern","H",63,70,69.0625,"L"
"2117","01/23/2017","Ark.-Pine Bluff","Prairie View","H",71,68,85.525,"W"
"2215","01/28/2017","Ark.-Pine Bluff","Grambling","A",53,61,65.85,"L"
"2313","01/30/2017","Ark.-Pine Bluff","Jackson St.","A",59,74,66.1125,"L"
"2611","02/11/2017","Ark.-Pine Bluff","Southern U.","H",68,61,66.35,"W"
"2813","02/18/2017","Ark.-Pine Bluff","Texas Southern","A",40,78,64.3375,"L"
"2913","02/20/2017","Ark.-Pine Bluff","Prairie View","A",55,73,68.0125,"L"
"3011","02/25/2017","Ark.-Pine Bluff","Grambling","H",58,78,70.925,"L"
"3110","02/27/2017","Ark.-Pine Bluff","Jackson St.","H",51,62,65.0875,"L"
"329","03/04/2017","Ark.-Pine Bluff","Mississippi Val.","A",77,88,73.8,"L"
"170","11/11/2016","Arkansas","Fort Wayne","H",92,83,79.7,"W"
"270","11/14/2016","Arkansas","Southern Ill.","H",90,65,74.2375,"W"
"330","11/18/2016","Arkansas","UT Arlington","H",71,67,68.45,"W"
"411","11/22/2016","Arkansas","Minnesota","A",71,85,73.6875,"L"
"512","11/28/2016","Arkansas","Mt. St. Mary's","H",89,76,72.2375,"W"
"614","12/01/2016","Arkansas","SFA","H",78,62,69.5875,"W"
"713","12/03/2016","Arkansas","Austin Peay","H",99,62,71.175,"W"
"811","12/06/2016","Arkansas","Houston","H",84,72,66.2375,"W"
"912","12/10/2016","Arkansas","North Florida","H",91,76,78.6125,"W"
"1013","12/17/2016","Arkansas","Texas","N",77,74,72.9625,"W"
"1116","12/20/2016","Arkansas","North Dakota St.","H",71,55,71.7875,"W"
"1214","12/22/2016","Arkansas","Sam Houston St.","N",90,56,75.5875,"W"
"1314","12/29/2016","Arkansas","Florida","H",72,81,71.2375,"L"
"1414","01/03/2017","Arkansas","Tennessee","A",82,78,73.4375,"W"
"1514","01/07/2017","Arkansas","Kentucky","A",71,97,72.4875,"L"
"1613","01/10/2017","Arkansas","Mississippi St.","H",78,84,70.0625,"L"
"1712","01/14/2017","Arkansas","Missouri","H",92,73,73.325,"W"
"1812","01/17/2017","Arkansas","Texas A&M","A",62,60,64,"W"
"1912","01/21/2017","Arkansas","LSU","H",99,86,76.9375,"W"
"2013","01/24/2017","Arkansas","Vanderbilt","A",71,70,68.375,"W"
"2118","01/28/2017","Arkansas","Oklahoma St.","A",71,99,69.85,"L"
"2314","02/04/2017","Arkansas","Missouri","A",78,83,69.8,"L"
"2412","02/07/2017","Arkansas","Vanderbilt","H",59,72,60.175,"L"
"2512","02/11/2017","Arkansas","LSU","A",78,70,74.9,"W"
"2612","02/15/2017","Arkansas","South Carolina","A",83,76,69.3125,"W"
"2713","02/18/2017","Arkansas","Ole Miss","H",98,80,76.825,"W"
"2814","02/22/2017","Arkansas","Texas A&M","H",86,77,68.525,"W"
"2914","02/25/2017","Arkansas","Auburn","A",79,68,69.7125,"W"
"3012","03/01/2017","Arkansas","Florida","A",65,78,68.025,"L"
"3111","03/04/2017","Arkansas","Georgia","H",85,67,69.95,"W"
"3210","03/10/2017","Arkansas","Ole Miss","N",73,72,72.2875,"W"
"337","03/11/2017","Arkansas","Vanderbilt","N",76,62,73.8625,"W"
"345","03/12/2017","Arkansas","Kentucky","N",65,82,70.6875,"L"
"354","03/17/2017","Arkansas","Seton Hall","N",77,71,72.45,"W"
"362","03/19/2017","Arkansas","North Carolina","N",65,72,74.3375,"L"
"180","11/11/2016","Arkansas St.","North Dakota St.","A",66,76,71.5375,"L"
"338","11/17/2016","Arkansas St.","Georgetown","A",78,72,71.25,"W"
"412","11/19/2016","Arkansas St.","Army West Point","A",60,57,68.975,"W"
"513","11/20/2016","Arkansas St.","Chattanooga","N",73,67,62.4875,"W"
"615","11/22/2016","Arkansas St.","SIUE","H",75,57,69.3125,"W"
"714","11/27/2016","Arkansas St.","Lehigh","H",97,89,79.4,"W"
"812","11/30/2016","Arkansas St.","Cleveland St.","H",78,51,67.1875,"W"
"913","12/03/2016","Arkansas St.","TCU","A",54,77,65.1625,"L"
"1014","12/14/2016","Arkansas St.","UT Martin","A",87,68,70.1375,"W"
"1117","12/16/2016","Arkansas St.","Central Ark.","A",89,77,79.2125,"W"
"1315","12/23/2016","Arkansas St.","Minnesota","A",75,82,75.35,"L"
"1415","12/31/2016","Arkansas St.","Louisiana","H",74,71,65.7625,"W"
"1515","01/02/2017","Arkansas St.","La.-Monroe","H",76,45,64.8125,"W"
"1614","01/07/2017","Arkansas St.","Coastal Caro.","A",65,80,67.1875,"L"
"1813","01/14/2017","Arkansas St.","Little Rock","A",77,72,69.3,"W"
"1913","01/21/2017","Arkansas St.","Troy","H",82,80,62.625,"W"
"2014","01/23/2017","Arkansas St.","South Ala.","H",74,62,65.1,"W"
"2119","01/28/2017","Arkansas St.","La.-Monroe","A",73,63,65.2625,"W"
"2216","01/30/2017","Arkansas St.","Louisiana","A",88,69,75.5,"W"
"2413","02/06/2017","Arkansas St.","Coastal Caro.","H",67,57,65.8875,"W"
"2513","02/11/2017","Arkansas St.","UT Arlington","A",75,81,72.0125,"L"
"2613","02/13/2017","Arkansas St.","Texas St.","A",58,62,62.425,"L"
"2714","02/17/2017","Arkansas St.","Little Rock","H",67,58,62.8125,"W"
"2815","02/25/2017","Arkansas St.","Ga. Southern","H",60,72,71.225,"L"
"2915","02/27/2017","Arkansas St.","Georgia St.","H",78,67,67.1375,"W"
"3013","03/02/2017","Arkansas St.","Troy","A",72,81,76.4875,"L"
"3112","03/04/2017","Arkansas St.","South Ala.","A",70,73,61.925,"L"
"3211","03/08/2017","Arkansas St.","La.-Monroe","N",70,73,64.2875,"L"
"190","11/11/2016","Army West Point","Oregon","A",77,91,80.5375,"L"
"413","11/20/2016","Army West Point","Central Ark.","H",76,81,79.1,"L"
"514","11/23/2016","Army West Point","Columbia","A",88,83,73.575,"W"
"616","11/26/2016","Army West Point","Fairfield","A",74,75,72.625,"L"
"715","11/30/2016","Army West Point","Fairleigh Dickinson","H",97,78,73.2875,"W"
"813","12/03/2016","Army West Point","St. Francis Brooklyn","H",76,56,66.5125,"W"
"1015","12/10/2016","Army West Point","Monmouth","A",71,81,80.925,"L"
"1118","12/19/2016","Army West Point","St. Bonaventure","A",83,92,75.3,"L"
"1215","12/21/2016","Army West Point","Binghamton","H",71,60,69.9625,"W"
"1316","12/30/2016","Army West Point","Lehigh","H",59,66,74.575,"L"
"1416","01/02/2017","Army West Point","Bucknell","A",76,84,75.525,"L"
"1516","01/05/2017","Army West Point","Lafayette","A",74,79,77.2875,"L"
"1615","01/08/2017","Army West Point","Loyola Maryland","H",66,57,64.675,"W"
"1713","01/11/2017","Army West Point","Colgate","H",76,79,74.6375,"L"
"1914","01/18/2017","Army West Point","Holy Cross","H",76,85,66.4875,"L"
"2015","01/21/2017","Army West Point","Navy","H",80,96,84.65,"L"
"2120","01/25/2017","Army West Point","Boston U.","A",89,90,78.775,"L"
"2217","01/28/2017","Army West Point","Bucknell","H",75,96,73.7375,"L"
"2315","02/01/2017","Army West Point","Lafayette","H",80,73,75.475,"W"
"2414","02/04/2017","Army West Point","Loyola Maryland","A",63,78,73,"L"
"2514","02/08/2017","Army West Point","Colgate","A",58,70,65.7375,"L"
"2715","02/15/2017","Army West Point","Holy Cross","A",52,47,62.3875,"W"
"2816","02/18/2017","Army West Point","Navy","A",71,68,66.575,"W"
"2916","02/22/2017","Army West Point","Boston U.","H",73,62,75.675,"W"
"3014","02/25/2017","Army West Point","Lehigh","A",69,83,76.8625,"L"
"3212","03/02/2017","Army West Point","Bucknell","A",62,78,75.6,"L"
"1100","11/11/2016","Auburn","North Florida","H",83,66,81.5625,"W"
"280","11/14/2016","Auburn","Georgia St.","H",83,65,77.4625,"W"
"339","11/17/2016","Auburn","Eastern Ky.","H",85,64,76.275,"W"
"414","11/22/2016","Auburn","Texas Tech","N",67,65,71.7875,"W"
"515","11/23/2016","Auburn","Purdue","N",71,96,74.8625,"L"
"617","11/29/2016","Auburn","USC Upstate","H",90,83,79.55,"W"
"716","12/03/2016","Auburn","UAB","A",74,70,71.6375,"W"
"814","12/12/2016","Auburn","Boston College","N",71,72,78.975,"L"
"914","12/15/2016","Auburn","Coastal Caro.","H",117,72,86.6875,"W"
"1016","12/18/2016","Auburn","Mercer","H",76,74,66.35,"W"
"1119","12/21/2016","Auburn","Oklahoma","N",74,70,80.0625,"W"
"1216","12/23/2016","Auburn","UConn","A",70,67,75.925,"W"
"1317","12/29/2016","Auburn","Georgia","H",84,96,77.9375,"L"
"1417","01/04/2017","Auburn","Vanderbilt","A",61,80,72.8875,"L"
"1517","01/07/2017","Auburn","Ole Miss","H",85,88,75.4375,"L"
"1616","01/10/2017","Auburn","Missouri","A",77,72,73.675,"W"
"1714","01/14/2017","Auburn","Kentucky","A",72,92,72.6625,"L"
"1814","01/18/2017","Auburn","LSU","H",78,74,71.8125,"W"
"2016","01/24/2017","Auburn","South Carolina","A",69,98,79.6,"L"
"2121","01/28/2017","Auburn","TCU","A",88,80,81.5,"W"
"2218","01/31/2017","Auburn","Tennessee","H",77,87,79.35,"L"
"2415","02/07/2017","Auburn","Mississippi St.","H",98,92,82.1,"W"
"2515","02/11/2017","Auburn","Ole Miss","A",84,90,81.7625,"L"
"2614","02/14/2017","Auburn","Florida","H",95,114,83.2375,"L"
"2716","02/18/2017","Auburn","Texas A&M","A",62,81,69.4375,"L"
"2817","02/21/2017","Auburn","LSU","A",98,75,74.7125,"W"
"3015","03/01/2017","Auburn","Georgia","A",78,79,68.1,"L"
"3113","03/04/2017","Auburn","Missouri","H",89,78,73.325,"W"
"3213","03/08/2017","Auburn","Missouri","N",83,86,76.4125,"L"
"1101","11/11/2016","Austin Peay","Dayton","A",68,96,73.025,"L"
"340","11/18/2016","Austin Peay","Northern Ky.","N",77,69,73.45,"W"
"415","11/19/2016","Austin Peay","Miami (OH)","A",70,76,74.0875,"L"
"516","11/20/2016","Austin Peay","Delaware","N",76,75,67.7875,"W"
"717","11/30/2016","Austin Peay","Fort Wayne","H",99,103,80.1375,"L"
"915","12/10/2016","Austin Peay","Fort Wayne","A",58,98,76.05,"L"
"1017","12/15/2016","Austin Peay","Wofford","A",77,96,72.7625,"L"
"1120","12/17/2016","Austin Peay","Evansville","H",69,77,68.1625,"L"
"1217","12/20/2016","Austin Peay","Lipscomb","H",85,99,76.6,"L"
"1318","12/22/2016","Austin Peay","Indiana","A",62,97,71.55,"L"
"1418","12/28/2016","Austin Peay","Western Ky.","A",92,97,70.6875,"L"
"1518","12/31/2016","Austin Peay","Belmont","H",77,82,71.1875,"L"
"1617","01/05/2017","Austin Peay","Tennessee Tech","A",67,76,67.7375,"L"
"1715","01/07/2017","Austin Peay","Jacksonville St.","A",68,71,66,"L"
"1815","01/12/2017","Austin Peay","SIUE","A",83,81,79.9875,"W"
"1915","01/14/2017","Austin Peay","Eastern Ill.","A",92,84,74.7625,"W"
"2017","01/19/2017","Austin Peay","Morehead St.","H",82,89,77.1625,"L"
"2122","01/21/2017","Austin Peay","Murray St.","H",84,81,79,"W"
"2219","01/26/2017","Austin Peay","UT Martin","H",79,85,75.3,"L"
"2316","01/28/2017","Austin Peay","Southeast Mo. St.","H",71,82,68.35,"L"
"2416","02/01/2017","Austin Peay","Eastern Ky.","A",83,81,78.2875,"W"
"2516","02/04/2017","Austin Peay","Tennessee St.","H",66,70,65.2875,"L"
"2615","02/11/2017","Austin Peay","Murray St.","A",58,102,65.075,"L"
"2717","02/16/2017","Austin Peay","Eastern Ill.","H",85,80,72.8375,"W"
"2818","02/18/2017","Austin Peay","SIUE","H",92,84,75.9625,"W"
"2917","02/23/2017","Austin Peay","UT Martin","A",72,76,62.9375,"L"
"3016","02/25/2017","Austin Peay","Southeast Mo. St.","A",88,79,75.925,"W"
"1102","11/14/2016","BYU","Princeton","H",82,73,79.0875,"W"
"290","11/17/2016","BYU","Coppin St.","H",96,59,85.1625,"W"
"346","11/19/2016","BYU","Coastal Caro.","H",81,65,79.8875,"W"
"416","11/21/2016","BYU","Saint Louis","N",92,62,82.45,"W"
"517","11/23/2016","BYU","Valparaiso","N",89,92,81.675,"L"
"618","11/26/2016","BYU","Utah Valley","H",101,114,96.225,"L"
"718","11/30/2016","BYU","Utah St.","N",77,63,73.525,"W"
"815","12/03/2016","BYU","Southern California","N",84,91,80.8,"L"
"916","12/07/2016","BYU","Weber St.","H",77,66,72.6125,"W"
"1018","12/10/2016","BYU","Colorado","H",79,71,75.1375,"W"
"1121","12/17/2016","BYU","Illinois","N",73,75,71.3875,"L"
"1218","12/20/2016","BYU","Idaho St.","H",84,58,77.15,"W"
"1319","12/22/2016","BYU","CSU Bakersfield","H",81,71,76.925,"W"
"1419","12/29/2016","BYU","Santa Clara","H",89,59,72.525,"W"
"1519","12/31/2016","BYU","Loyola Marymount","A",81,76,70.925,"W"
"1716","01/07/2017","BYU","Pacific","H",91,62,74.925,"W"
"1816","01/12/2017","BYU","San Francisco","H",85,75,72.6875,"W"
"1916","01/14/2017","BYU","San Diego","A",75,88,73.6125,"L"
"2018","01/19/2017","BYU","Pepperdine","H",99,70,81.1625,"W"
"2123","01/21/2017","BYU","Pacific","A",62,47,66.4125,"W"
"2220","01/26/2017","BYU","Santa Clara","A",68,76,72.2375,"L"
"2317","01/28/2017","BYU","Loyola Marymount","H",85,77,86.8875,"W"
"2417","02/02/2017","BYU","Gonzaga","H",75,85,77.75,"L"
"2517","02/04/2017","BYU","Portland","H",73,62,73.225,"W"
"2616","02/09/2017","BYU","Pepperdine","A",83,99,78.1875,"L"
"2718","02/11/2017","BYU","San Francisco","A",68,52,72.3375,"W"
"2819","02/16/2017","BYU","San Diego","H",82,70,70.6375,"W"
"3017","02/23/2017","BYU","Portland","A",97,78,75.175,"W"
"3114","02/25/2017","BYU","Gonzaga","A",79,71,74.875,"W"
"3214","03/04/2017","BYU","Loyola Marymount","N",89,81,74.0875,"W"
"347","03/15/2017","BYU","UT Arlington","H",89,105,83.45,"L"
"1103","11/11/2016","Ball St.","Saint Louis","A",85,64,74.2125,"W"
"2100","11/15/2016","Ball St.","Indiana St.","H",74,80,80.4,"L"
"417","11/21/2016","Ball St.","Coppin St.","N",79,77,73.0625,"W"
"518","11/23/2016","Ball St.","Southern Utah","N",94,83,76.675,"W"
"619","11/27/2016","Ball St.","Valparaiso","A",73,79,78.2875,"L"
"816","12/03/2016","Ball St.","IUPUI","H",62,73,64.8125,"L"
"917","12/06/2016","Ball St.","Bradley","H",80,63,64.2625,"W"
"1019","12/10/2016","Ball St.","Eastern Ky.","H",91,86,83.925,"W"
"1122","12/19/2016","Ball St.","Longwood","H",61,45,70.3,"W"
"1320","12/29/2016","Ball St.","North Florida","A",73,68,63.3125,"W"
"1420","01/03/2017","Ball St.","Kent St.","A",90,100,81.5375,"L"
"1520","01/07/2017","Ball St.","Bowling Green","H",71,76,71.7375,"L"
"1618","01/10/2017","Ball St.","Miami (OH)","H",85,74,72.9625,"W"
"1717","01/14/2017","Ball St.","Buffalo","A",92,77,74.45,"W"
"1817","01/17/2017","Ball St.","Central Mich.","H",98,83,78.1125,"W"
"1917","01/21/2017","Ball St.","Bowling Green","A",74,79,81.4125,"L"
"2019","01/24/2017","Ball St.","Eastern Mich.","A",88,80,78.875,"W"
"2124","01/28/2017","Ball St.","Western Mich.","H",84,78,69.95,"W"
"2221","01/31/2017","Ball St.","Toledo","H",81,80,76.3125,"W"
"2318","02/03/2017","Ball St.","Buffalo","H",69,96,74.925,"L"
"2518","02/10/2017","Ball St.","Ohio","H",77,79,72.45,"L"
"2617","02/14/2017","Ball St.","Northern Ill.","A",81,72,79.175,"W"
"2719","02/18/2017","Ball St.","Central Mich.","A",109,100,94.25,"W"
"2820","02/21/2017","Ball St.","Eastern Mich.","H",79,72,68.1125,"W"
"2918","02/25/2017","Ball St.","Western Mich.","A",55,80,65.2875,"L"
"3018","02/28/2017","Ball St.","Toledo","A",82,74,72.3125,"W"
"3115","03/03/2017","Ball St.","Northern Ill.","H",87,82,74.4875,"W"
"3215","03/09/2017","Ball St.","Western Mich.","N",66,63,71.2875,"W"
"348","03/15/2017","Ball St.","Fort Wayne","A",80,88,77.775,"L"
"1104","11/11/2016","Baylor","Oral Roberts","H",76,61,68.5,"W"
"2101","11/15/2016","Baylor","Oregon","H",66,49,60.175,"W"
"349","11/18/2016","Baylor","FGCU","H",81,72,66.975,"W"
"418","11/23/2016","Baylor","VCU","N",71,63,65.85,"W"
"519","11/24/2016","Baylor","Michigan St.","N",73,58,66.75,"W"
"620","11/25/2016","Baylor","Louisville","N",66,63,61.4125,"W"
"719","11/30/2016","Baylor","Sam Houston St.","H",79,45,69.9875,"W"
"817","12/03/2016","Baylor","Xavier","H",76,61,70.925,"W"
"918","12/14/2016","Baylor","Southern U.","H",89,59,72.125,"W"
"1020","12/17/2016","Baylor","Jackson St.","H",82,57,64.6125,"W"
"1219","12/21/2016","Baylor","Texas Southern","H",89,63,60.4125,"W"
"1321","12/30/2016","Baylor","Oklahoma","A",76,50,62.9125,"W"
"1421","01/04/2017","Baylor","Iowa St.","H",65,63,64.675,"W"
"1521","01/07/2017","Baylor","Oklahoma St.","H",61,57,59.375,"W"
"1619","01/10/2017","Baylor","West Virginia","A",68,89,78.425,"L"
"1718","01/14/2017","Baylor","Kansas St.","A",77,68,67,"W"
"1818","01/17/2017","Baylor","Texas","H",74,64,69.5,"W"
"1918","01/21/2017","Baylor","TCU","A",62,53,60.575,"W"
"2020","01/25/2017","Baylor","Texas Tech","H",65,61,63.525,"W"
"2125","01/28/2017","Baylor","Ole Miss","A",78,75,64.6375,"W"
"2222","02/01/2017","Baylor","Kansas","A",68,73,67.3375,"L"
"2319","02/04/2017","Baylor","Kansas St.","H",54,56,62.4375,"L"
"2418","02/08/2017","Baylor","Oklahoma St.","A",72,69,63.8375,"W"
"2519","02/11/2017","Baylor","TCU","H",70,52,55.0625,"W"
"2618","02/13/2017","Baylor","Texas Tech","A",78,84,68.65,"L"
"2720","02/18/2017","Baylor","Kansas","H",65,67,64.3625,"L"
"2821","02/21/2017","Baylor","Oklahoma","H",60,54,62.525,"W"
"2919","02/25/2017","Baylor","Iowa St.","A",69,72,54.25,"L"
"3019","02/27/2017","Baylor","West Virginia","H",71,62,66.0875,"W"
"3116","03/04/2017","Baylor","Texas","A",75,64,65.675,"W"
"3216","03/09/2017","Baylor","Kansas St.","N",64,70,59,"L"
"3310","03/17/2017","Baylor","New Mexico St.","N",91,73,72.1,"W"
"3410","03/19/2017","Baylor","Southern California","N",82,78,66.4375,"W"
"355","03/24/2017","Baylor","South Carolina","N",50,70,66.2125,"L"
"1105","11/15/2016","Belmont","Vanderbilt","A",66,80,72.45,"L"
"2102","11/19/2016","Belmont","Western Ky.","H",90,69,72.825,"W"
"350","11/21/2016","Belmont","Florida","N",61,78,72.425,"L"
"419","11/25/2016","Belmont","Rhode Island","A",73,82,70.6625,"L"
"520","11/29/2016","Belmont","Lipscomb","H",64,62,71.2375,"W"
"621","12/03/2016","Belmont","Pepperdine","A",85,77,71.0125,"W"
"720","12/06/2016","Belmont","Lipscomb","A",78,76,80.275,"W"
"818","12/14/2016","Belmont","Middle Tenn.","H",66,79,63.9625,"L"
"919","12/19/2016","Belmont","Milwaukee","A",62,56,64.1125,"W"
"1021","12/22/2016","Belmont","Cleveland St.","H",88,61,70.2375,"W"
"1220","01/05/2017","Belmont","UT Martin","H",83,67,68.2,"W"
"1322","01/07/2017","Belmont","Southeast Mo. St.","H",87,75,67.65,"W"
"1422","01/12/2017","Belmont","Morehead St.","A",84,78,68.5,"W"
"1522","01/14/2017","Belmont","Eastern Ky.","A",72,59,68.675,"W"
"1620","01/19/2017","Belmont","Jacksonville St.","H",77,60,68.025,"W"
"1719","01/21/2017","Belmont","Tennessee Tech","H",82,70,71.425,"W"
"1819","01/25/2017","Belmont","Eastern Ill.","A",77,64,67.8875,"W"
"1919","01/28/2017","Belmont","Tennessee St.","A",93,76,73.1125,"W"
"2021","01/30/2017","Belmont","SIUE","H",92,69,77.275,"W"
"2126","02/02/2017","Belmont","Murray St.","A",81,69,70.7625,"W"
"2223","02/09/2017","Belmont","Jacksonville St.","A",66,53,60.825,"W"
"2320","02/11/2017","Belmont","Tennessee Tech","A",70,83,72.6625,"L"
"2419","02/16/2017","Belmont","Eastern Ky.","H",76,72,66.8,"W"
"2520","02/18/2017","Belmont","Morehead St.","H",89,73,70.575,"W"
