"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"4709","02/14/2014","Penn","Yale","A",54,69,69.7,"L"
"4710","03/01/2014","Penn","Yale","H",63,70,63.1875,"L"
"4711","03/11/2014","Penn","Princeton","A",65,70,65.7375,"L"
"4712","11/09/2013","Penn St.","Wagner","H",74,62,72.125,"W"
"4713","11/29/2013","Penn St.","St. John's (NY)","N",89,82,76.1125,"W"
"4714","12/03/2013","Penn St.","Pittsburgh","A",69,78,69.775,"L"
"4715","12/14/2013","Penn St.","Princeton","H",79,81,81.6375,"L"
"4716","01/18/2014","Penn St.","Purdue","A",64,65,70.4,"L"
"4717","02/02/2014","Penn St.","Purdue","H",79,68,71.825,"W"
"4718","03/02/2014","Penn St.","Wisconsin","H",66,71,63.2875,"L"
"4719","03/24/2014","Penn St.","Siena","A",52,54,62.8125,"L"
"4720","11/13/2013","Pepperdine","UC Riverside","A",69,66,66.7125,"W"
"4721","11/20/2013","Pepperdine","San Jose St.","H",77,83,70.35,"L"
"4722","11/23/2013","Pepperdine","Utah Valley","H",58,53,62.5,"W"
"4723","12/07/2013","Pepperdine","UC Irvine","A",75,69,64.6875,"W"
"4724","12/15/2013","Pepperdine","Washington St.","A",61,78,69.0125,"L"
"4725","12/28/2013","Pepperdine","San Diego","H",75,64,60.1,"W"
"4726","01/02/2014","Pepperdine","Santa Clara","A",70,61,65.125,"W"
"4727","01/04/2014","Pepperdine","San Francisco","A",66,76,67.55,"L"
"4728","01/11/2014","Pepperdine","San Diego","A",69,65,64.85,"W"
"4729","01/18/2014","Pepperdine","Portland","H",76,65,66.0875,"W"
"4730","02/15/2014","Pepperdine","Portland","A",62,74,65.85,"L"
"4731","02/27/2014","Pepperdine","San Francisco","H",53,77,66.7875,"L"
"4732","03/01/2014","Pepperdine","Santa Clara","H",78,86,72.25,"L"
"4733","11/08/2013","Pittsburgh","Savannah St.","H",88,55,70.85,"W"
"4734","11/25/2013","Pittsburgh","Texas Tech","N",76,53,61.075,"W"
"4735","11/26/2013","Pittsburgh","Stanford","N",88,67,65.825,"W"
"4736","12/14/2013","Pittsburgh","Youngstown St.","H",91,73,69.2375,"W"
"4737","01/11/2014","Pittsburgh","Wake Forest","H",80,65,62.225,"W"
"4738","01/18/2014","Pittsburgh","Syracuse","A",54,59,53.7375,"L"
"4739","02/02/2014","Pittsburgh","Virginia","H",45,48,51.3625,"L"
"4740","02/08/2014","Pittsburgh","Virginia Tech","H",62,57,65.9,"W"
"4741","02/12/2014","Pittsburgh","Syracuse","H",56,58,53.525,"L"
"4742","03/13/2014","Pittsburgh","Wake Forest","N",84,55,65,"W"
"4743","03/15/2014","Pittsburgh","Virginia","N",48,51,54.4875,"L"
"4744","11/08/2013","Portland","UC Davis","H",100,83,78.9875,"W"
"4745","11/27/2013","Portland","San Jose St.","H",86,69,70.475,"W"
"4746","12/01/2013","Portland","Southern Utah","H",86,57,71.2875,"W"
"4747","12/07/2013","Portland","Portland St.","A",92,76,74.225,"W"
"4748","12/21/2013","Portland","Princeton","N",93,79,69.3875,"W"
"4749","12/28/2013","Portland","San Francisco","H",81,87,65.6625,"L"
"4750","12/30/2013","Portland","Santa Clara","H",68,76,69.375,"L"
"4751","01/25/2014","Portland","San Diego","H",63,65,63.575,"L"
"4752","01/29/2014","Portland","San Francisco","A",71,84,61.925,"L"
"4753","02/01/2014","Portland","Santa Clara","A",76,64,60.6625,"W"
"4754","02/20/2014","Portland","San Diego","A",59,61,62.1,"L"
"4755","11/08/2013","Portland St.","UNLV","A",48,67,73.2125,"L"
"4756","11/23/2013","Portland St.","SIUE","H",77,74,62.3125,"W"
"4757","11/24/2013","Portland St.","UC Davis","H",79,63,69.7375,"W"
"4758","01/04/2014","Portland St.","Weber St.","A",62,79,66.975,"L"
"4759","01/16/2014","Portland St.","Sacramento St.","A",68,64,63.7625,"W"
"4760","01/25/2014","Portland St.","Southern Utah","H",67,64,64.4,"W"
"4761","02/15/2014","Portland St.","Sacramento St.","H",65,72,63.4625,"L"
"4762","02/20/2014","Portland St.","Southern Utah","A",86,79,68.675,"W"
"4763","03/06/2014","Portland St.","Weber St.","H",66,59,68.1375,"W"
"4764","03/18/2014","Portland St.","San Diego","A",65,87,68.1625,"L"
"4765","11/14/2013","Prairie View","Sam Houston St.","H",103,108,86.55,"L"
"4766","11/19/2013","Prairie View","Texas A&M","A",65,75,67.85,"L"
"4767","12/14/2013","Prairie View","UCLA","A",71,95,69.375,"L"
"4768","12/21/2013","Prairie View","Western Mich.","A",53,92,72.35,"L"
"4769","12/28/2013","Prairie View","Wisconsin","A",43,80,58.6,"L"
"4770","01/04/2014","Prairie View","Southern U.","H",57,60,66.95,"L"
"4771","01/11/2014","Prairie View","Texas Southern","A",83,87,85.0125,"L"
"4772","02/08/2014","Prairie View","Texas Southern","H",85,77,73.35,"W"
"4773","03/06/2014","Prairie View","Southern U.","A",59,91,69.1125,"L"
"4774","03/12/2014","Prairie View","Southern U.","N",64,46,64.6625,"W"
"4775","03/15/2014","Prairie View","Texas Southern","N",73,78,65.85,"L"
"4776","11/12/2013","Presbyterian","The Citadel","A",68,82,68.3625,"L"
"4777","11/15/2013","Presbyterian","Wake Forest","A",48,69,64.675,"L"
"4778","11/23/2013","Presbyterian","West Virginia","A",55,88,72.525,"L"
"4779","12/03/2013","Presbyterian","UNCG","A",87,66,72.875,"W"
"4780","12/16/2013","Presbyterian","UT Martin","H",70,73,62.9625,"L"
"4781","12/30/2013","Presbyterian","Samford","A",59,71,57.125,"L"
"4782","01/08/2014","Presbyterian","Winthrop","H",67,71,64.9625,"L"
"4783","01/11/2014","Presbyterian","UNC Asheville","A",70,84,68.975,"L"
"4784","01/31/2014","Presbyterian","VMI","A",93,107,76.9,"L"
"4785","02/08/2014","Presbyterian","Radford","H",66,83,70.175,"L"
"4786","02/15/2014","Presbyterian","UNC Asheville","H",72,71,76.1875,"W"
"4787","03/01/2014","Presbyterian","Winthrop","A",60,82,65.2875,"L"
"4788","03/05/2014","Presbyterian","Radford","N",73,78,64.3375,"L"
"4789","11/23/2013","Princeton","Rice","A",70,56,60.8875,"W"
"4790","12/11/2013","Princeton","Rutgers","A",78,73,63.4125,"W"
"4791","02/15/2014","Princeton","Yale","A",65,66,68.1875,"L"
"4792","02/28/2014","Princeton","Yale","H",57,46,64.7375,"W"
"4793","03/19/2014","Princeton","Tulane","A",56,55,60.9625,"W"
"4794","11/18/2013","Providence","Vermont","H",70,49,63.675,"W"
"4795","11/22/2013","Providence","Vanderbilt","N",67,60,68.8875,"W"
"4796","12/05/2013","Providence","Rhode Island","A",50,49,54.175,"W"
"4797","12/17/2013","Providence","Yale","H",76,74,60.9125,"W"
"4798","12/31/2013","Providence","Seton Hall","H",80,81,78.375,"L"
"4799","01/05/2014","Providence","Villanova","A",61,91,68.45,"L"
"4800","01/16/2014","Providence","St. John's (NY)","A",84,83,79.75,"W"
"4801","01/25/2014","Providence","Xavier","H",81,72,67.425,"W"
"4802","02/04/2014","Providence","St. John's (NY)","H",76,86,66.7375,"L"
"4803","02/08/2014","Providence","Xavier","A",53,59,58.7,"L"
"4804","02/18/2014","Providence","Villanova","H",79,82,75.4,"L"
"4805","02/28/2014","Providence","Seton Hall","A",74,69,63.6375,"W"
"4806","03/13/2014","Providence","St. John's (NY)","N",79,74,72.3,"W"
"4807","03/14/2014","Providence","Seton Hall","N",80,74,65.0625,"W"
"4808","11/17/2013","Purdue","Rider","H",81,77,69.225,"W"
"4809","11/24/2013","Purdue","Siena","H",81,73,81.225,"W"
"4810","11/29/2013","Purdue","Washington St.","N",54,69,64.65,"L"
"4811","12/01/2013","Purdue","Siena","N",68,63,68.1875,"W"
"4812","12/17/2013","Purdue","UMES","H",79,50,63.575,"W"
"4813","12/22/2013","Purdue","West Virginia","A",73,70,70.1375,"W"
"4814","01/25/2014","Purdue","Wisconsin","H",58,72,64.425,"L"
"4815","03/05/2014","Purdue","Wisconsin","A",70,76,67.1875,"L"
"4816","12/08/2013","Quinnipiac","Rider","A",78,90,73.0125,"L"
"4817","12/15/2013","Quinnipiac","Vermont","A",80,67,64.6875,"W"
"4818","01/12/2014","Quinnipiac","Saint Peter's","A",67,74,71.45,"L"
"4819","02/01/2014","Quinnipiac","Siena","A",103,95,90.25,"W"
"4820","02/08/2014","Quinnipiac","Rider","H",82,61,59.475,"W"
"4821","02/16/2014","Quinnipiac","Saint Peter's","H",74,64,61.95,"W"
"4822","02/27/2014","Quinnipiac","Siena","H",70,72,67.7125,"L"
"4823","03/19/2014","Quinnipiac","Yale","A",68,69,68.625,"L"
"4824","11/29/2013","Radford","Virginia Tech","A",56,81,70.1875,"L"
"4825","12/16/2013","Radford","Santa Clara","A",62,75,63.6375,"L"
"4826","12/18/2013","Radford","UNLV","A",62,81,61.9125,"L"
"4827","12/22/2013","Radford","Sacred Heart","N",94,78,69.9,"W"
"4828","01/02/2014","Radford","The Citadel","H",76,59,68.6375,"W"
"4829","01/15/2014","Radford","VMI","H",88,101,79.9625,"L"
"4830","01/29/2014","Radford","Winthrop","A",76,64,64.8375,"W"
"4831","02/13/2014","Radford","UNC Asheville","H",102,92,82.6625,"W"
"4832","02/22/2014","Radford","VMI","A",76,88,76.1875,"L"
"4833","03/07/2014","Radford","UNC Asheville","N",87,96,73.2125,"L"
"4834","11/11/2013","Rhode Island","SMU","A",58,89,76.4,"L"
"4835","11/23/2013","Rhode Island","UMass Lowell","H",79,68,66.6625,"W"
"4836","11/25/2013","Rhode Island","UNC Asheville","H",73,56,60,"W"
"4837","12/28/2013","Rhode Island","Southern Miss.","H",64,77,66.2,"L"
"4838","01/07/2014","Rhode Island","Saint Louis","H",58,59,63.1875,"L"
"4839","01/22/2014","Rhode Island","Saint Joseph's","A",57,61,64.5875,"L"
"4840","02/06/2014","Rhode Island","VCU","A",52,68,67.875,"L"
"4841","02/19/2014","Rhode Island","Saint Joseph's","H",54,57,58.8625,"L"
"4842","02/22/2014","Rhode Island","St. Bonaventure","A",87,78,69.4625,"W"
"4843","03/01/2014","Rhode Island","Richmond","H",66,43,64.6625,"W"
"4844","11/12/2013","Rice","Southeastern La.","H",62,63,66.45,"L"
"4845","11/15/2013","Rice","Texas A&M","A",65,68,64.1625,"L"
"4846","11/29/2013","Rice","Rider","N",93,97,76,"L"
"4847","11/30/2013","Rice","Santa Clara","A",67,66,59.7125,"W"
"4848","12/07/2013","Rice","South Ala.","H",96,93,88.5125,"W"
"4849","12/30/2013","Rice","Texas","A",44,66,64.075,"L"
"4850","01/16/2014","Rice","Southern Miss.","A",62,84,66.1,"L"
"4851","01/18/2014","Rice","Tulane","A",41,58,60.4125,"L"
"4852","01/30/2014","Rice","UTSA","A",76,89,74.425,"L"
"4853","02/01/2014","Rice","UTEP","A",57,68,63.7625,"L"
"4854","02/08/2014","Rice","Tulsa","H",56,66,64.1125,"L"
"4855","02/27/2014","Rice","UAB","H",60,61,60.6,"L"
"4856","12/04/2013","Richmond","William & Mary","A",71,60,59,"W"
"4857","12/07/2013","Richmond","Wake Forest","A",66,76,73.6125,"L"
"4858","01/08/2014","Richmond","St. Bonaventure","A",70,84,71.7,"L"
"4859","01/25/2014","Richmond","Saint Joseph's","H",77,62,61,"W"
"4860","01/29/2014","Richmond","Saint Louis","A",57,77,73.475,"L"
"4861","02/01/2014","Richmond","VCU","A",70,81,66.5875,"L"
"4862","02/05/2014","Richmond","St. Bonaventure","H",64,62,62.2125,"W"
"4863","03/06/2014","Richmond","VCU","H",50,56,65.4875,"L"
"4864","03/14/2014","Richmond","VCU","N",53,71,66.2875,"L"
"4865","12/14/2013","Rider","Wagner","H",79,58,78.375,"W"
"4866","12/21/2013","Rider","Villanova","A",67,88,69.0375,"L"
"4867","01/04/2014","Rider","Siena","A",47,62,61.45,"L"
"4868","01/16/2014","Rider","Saint Peter's","H",69,77,62.0375,"L"
"4869","01/31/2014","Rider","Saint Peter's","A",71,53,60.4375,"W"
"4870","02/23/2014","Rider","Siena","H",60,69,69.0625,"L"
"4871","11/09/2013","Robert Morris","Savannah St.","H",86,66,68.2125,"W"
"4872","11/21/2013","Robert Morris","UT Arlington","H",88,81,71.925,"W"
"4873","12/04/2013","Robert Morris","Youngstown St.","A",76,84,67.5,"L"
"4874","12/07/2013","Robert Morris","Toledo","H",77,80,63.575,"L"
"4875","01/09/2014","Robert Morris","Sacred Heart","A",79,70,66.9125,"W"
"4876","01/16/2014","Robert Morris","Saint Francis (PA)","H",73,68,63.025,"W"
"4877","01/23/2014","Robert Morris","Sacred Heart","H",91,65,68.6375,"W"
"4878","01/25/2014","Robert Morris","Wagner","H",74,70,68.1875,"W"
"4879","02/08/2014","Robert Morris","St. Francis Brooklyn","A",72,50,59.675,"W"
"4880","02/13/2014","Robert Morris","Saint Francis (PA)","A",66,60,57.6,"W"
"4881","02/22/2014","Robert Morris","St. Francis Brooklyn","H",71,70,67.275,"W"
"4882","03/01/2014","Robert Morris","Wagner","A",48,59,66.3375,"L"
"4883","03/08/2014","Robert Morris","Saint Francis (PA)","H",60,57,58.2125,"W"
"4884","03/18/2014","Robert Morris","St. John's (NY)","A",89,78,74.6,"W"
"4885","11/11/2013","Rutgers","UAB","A",76,79,67.75,"L"
"4886","11/14/2013","Rutgers","Yale","H",72,71,65.85,"W"
"4887","11/23/2013","Rutgers","William & Mary","H",62,72,70.45,"L"
"4888","12/08/2013","Rutgers","Seton Hall","H",71,77,70.35,"L"
"4889","12/14/2013","Rutgers","UNCG","H",89,72,74.975,"W"
"4890","01/01/2014","Rutgers","Temple","H",71,66,67.625,"W"
"4891","01/15/2014","Rutgers","UCF","H",85,75,71.85,"W"
"4892","01/21/2014","Rutgers","SMU","A",56,70,66.5875,"L"
"4893","01/25/2014","Rutgers","UConn","H",71,82,68.0625,"L"
"4894","01/29/2014","Rutgers","Temple","A",82,88,65.975,"L"
"4895","02/08/2014","Rutgers","South Fla.","A",79,69,70.425,"W"
"4896","02/14/2014","Rutgers","SMU","H",65,77,63.325,"L"
"4897","02/26/2014","Rutgers","UCF","A",65,67,69.5,"L"
"4898","03/01/2014","Rutgers","South Fla.","H",74,73,62.2125,"W"
"4899","03/05/2014","Rutgers","UConn","A",63,69,64.7,"L"
"4900","03/12/2014","Rutgers","South Fla.","N",72,68,72.4375,"W"
"4901","11/12/2013","SFA","Texas St.","A",64,57,63.4,"W"
"4902","11/15/2013","SFA","Texas","A",62,72,66.525,"L"
"4903","11/29/2013","SFA","UNCW","A",60,55,65.1125,"W"
"4904","12/06/2013","SFA","Towson","H",79,69,66.9625,"W"
"4905","03/01/2014","SFA","Southeastern La.","A",75,62,62.875,"W"
"4906","03/21/2014","SFA","VCU","N",77,75,69.575,"W"
"4907","03/23/2014","SFA","UCLA","N",60,77,61.7625,"L"
"4908","11/22/2013","SIUE","UC Davis","N",75,80,68.3375,"L"
"4909","12/02/2013","SIUE","UTRGV","H",55,49,64.7125,"W"
"4910","12/23/2013","SIUE","Southern Ill.","A",57,74,69.45,"L"
"4911","01/11/2014","SIUE","Tennessee Tech","A",63,64,65.5875,"L"
"4912","01/23/2014","SIUE","Southeast Mo. St.","A",78,82,70.825,"L"
"4913","01/25/2014","SIUE","UT Martin","A",87,82,68.425,"W"
"4914","02/06/2014","SIUE","Southeast Mo. St.","H",93,88,73.3125,"W"
"4915","02/08/2014","SIUE","UT Martin","H",84,78,70.05,"W"
"4916","02/20/2014","SIUE","Tennessee St.","A",61,66,62.7,"L"
"4917","03/05/2014","SIUE","Tennessee Tech","N",67,74,67.35,"L"
"4918","11/08/2013","SMU","TCU","N",69,61,66.45,"W"
"4919","11/20/2013","SMU","Texas St.","H",70,49,65.1,"W"
"4920","11/29/2013","SMU","Virginia","N",73,76,63.225,"L"
"4921","11/30/2013","SMU","Texas A&M","N",55,52,58.7625,"W"
"4922","12/18/2013","SMU","UTRGV","H",82,56,67.6375,"W"
"4923","12/20/2013","SMU","Wyoming","A",62,54,59.8125,"W"
"4924","01/04/2014","SMU","UConn","H",74,65,62.8,"W"
"4925","01/15/2014","SMU","South Fla.","H",71,54,65.6625,"W"
"4926","01/18/2014","SMU","UCF","A",58,46,63.8375,"W"
"4927","01/28/2014","SMU","South Fla.","A",71,78,69.85,"L"
"4928","02/06/2014","SMU","Temple","H",75,52,64.4375,"W"
"4929","02/16/2014","SMU","Temple","A",64,71,67.6125,"L"
"4930","02/23/2014","SMU","UConn","A",64,55,64.1625,"W"
"4931","03/01/2014","SMU","UCF","H",70,55,66.375,"W"
"4932","03/19/2014","SMU","UC Irvine","H",68,54,65.9,"W"
"4933","11/18/2013","Sacramento St.","UCLA","A",50,86,68.3625,"L"
"4934","11/26/2013","Sacramento St.","UC Davis","A",73,67,65.7625,"W"
"4935","11/30/2013","Sacramento St.","UC Irvine","H",53,79,68.4,"L"
"4936","12/07/2013","Sacramento St.","UTEP","A",51,69,65.5125,"L"
"4937","12/29/2013","Sacramento St.","UC Riverside","H",69,67,66.4625,"W"
"4938","01/11/2014","Sacramento St.","Southern Utah","A",77,49,57.625,"W"
"4939","02/01/2014","Sacramento St.","Weber St.","H",78,75,69.9625,"W"
"4940","02/10/2014","Sacramento St.","Southern Utah","H",68,56,63.3125,"W"
"4941","02/27/2014","Sacramento St.","Weber St.","A",67,79,65.2375,"L"
"4942","11/19/2013","Sacred Heart","Yale","A",65,80,70.7,"L"
"4943","12/18/2013","Sacred Heart","Santa Clara","A",61,70,64.425,"L"
"4944","12/20/2013","Sacred Heart","UNLV","A",50,82,75.7625,"L"
"4945","01/18/2014","Sacred Heart","St. Francis Brooklyn","A",71,74,62.9,"L"
"4946","01/25/2014","Sacred Heart","Saint Francis (PA)","A",66,68,61.05,"L"
"4947","01/29/2014","Sacred Heart","St. Francis Brooklyn","H",78,83,68.8,"L"
"4948","02/08/2014","Sacred Heart","Wagner","H",55,62,65.7375,"L"
"4949","02/20/2014","Sacred Heart","Wagner","A",62,74,67.1875,"L"
"4950","01/18/2014","Saint Francis (PA)","Wagner","H",50,56,61.9125,"L"
"4951","02/06/2014","Saint Francis (PA)","St. Francis Brooklyn","A",52,78,64.1,"L"
"4952","02/20/2014","Saint Francis (PA)","St. Francis Brooklyn","H",44,73,65.2,"L"
"4953","02/27/2014","Saint Francis (PA)","Wagner","A",45,74,60.4875,"L"
"4954","11/09/2013","Saint Joseph's","Vermont","A",74,64,68.5125,"W"
"4955","11/29/2013","Saint Joseph's","Siena","N",78,66,66.6125,"W"
"4956","12/01/2013","Saint Joseph's","Washington St.","N",72,67,62.65,"W"
"4957","12/04/2013","Saint Joseph's","Temple","A",69,77,70.7375,"L"
"4958","12/07/2013","Saint Joseph's","Villanova","H",68,98,72.0625,"L"
"4959","02/05/2014","Saint Joseph's","Saint Louis","H",49,65,65.6625,"L"
"4960","02/08/2014","Saint Joseph's","VCU","H",69,62,65.1,"W"
"4961","03/01/2014","Saint Joseph's","St. Bonaventure","A",83,74,72.1875,"W"
"4962","03/15/2014","Saint Joseph's","St. Bonaventure","N",67,48,66.6125,"W"
"4963","03/16/2014","Saint Joseph's","VCU","N",65,61,64.3125,"W"
"4964","03/20/2014","Saint Joseph's","UConn","N",81,89,72.1625,"L"
"4965","11/08/2013","Saint Louis","Southeast Mo. St.","H",87,64,76.425,"W"
"4966","11/13/2013","Saint Louis","SIUE","A",82,58,72.6625,"W"
"4967","11/16/2013","Saint Louis","Southern Ill.","A",76,67,65.05,"W"
"4968","11/26/2013","Saint Louis","Wisconsin","N",57,63,64.6625,"L"
"4969","12/01/2013","Saint Louis","Wichita St.","H",65,70,67.475,"L"
"4970","12/07/2013","Saint Louis","Valparaiso","A",67,65,66.6375,"W"
"4971","12/14/2013","Saint Louis","Wofford","H",66,52,64.525,"W"
"4972","12/30/2013","Saint Louis","Vanderbilt","A",57,49,62.8875,"W"
"4973","01/04/2014","Saint Louis","Yale","H",75,55,64.025,"W"
"4974","01/15/2014","Saint Louis","St. Bonaventure","H",66,60,70.925,"W"
"4975","02/15/2014","Saint Louis","VCU","H",64,62,71,"W"
"4976","03/01/2014","Saint Louis","VCU","A",56,67,61.3625,"L"
"4977","03/14/2014","Saint Louis","St. Bonaventure","N",68,71,63.625,"L"
"4978","12/14/2013","Saint Peter's","Seton Hall","A",83,80,74.6375,"W"
"4979","01/23/2014","Saint Peter's","Siena","A",47,64,63.3375,"L"
"4980","02/07/2014","Saint Peter's","Siena","H",66,53,62.325,"W"
"4981","11/08/2013","Sam Houston St.","UTRGV","A",77,73,79.2625,"W"
"4982","11/24/2013","Sam Houston St.","Texas A&M","A",62,79,71.4625,"L"
"4983","11/26/2013","Sam Houston St.","SMU","A",53,72,67.35,"L"
"4984","12/07/2013","Sam Houston St.","Towson","N",67,55,56.7375,"W"
"4985","12/14/2013","Sam Houston St.","Toledo","A",61,77,65.025,"L"
"4986","01/04/2014","Sam Houston St.","SFA","A",56,73,59.975,"L"
"4987","01/16/2014","Sam Houston St.","Southeastern La.","A",85,78,66.825,"W"
"4988","02/15/2014","Sam Houston St.","SFA","H",60,67,59.2125,"L"
"4989","03/06/2014","Sam Houston St.","Southeastern La.","H",71,54,58.8625,"W"
"4990","03/15/2014","Sam Houston St.","SFA","N",49,68,58.1,"L"
"4991","03/22/2014","Sam Houston St.","San Diego","H",72,77,64.55,"L"
"4992","11/12/2013","Samford","UT Arlington","A",75,88,76.5375,"L"
"4993","11/23/2013","Samford","Western Ky.","A",64,67,62.8875,"L"
"4994","11/26/2013","Samford","SFA","A",78,98,69.775,"L"
"4995","12/04/2013","Samford","UT Martin","H",73,89,70.8,"L"
"4996","01/02/2014","Samford","Wofford","H",61,71,58.4375,"L"
"4997","01/18/2014","Samford","Western Caro.","A",64,67,63.0875,"L"
"4998","01/23/2014","Samford","UNCG","H",88,78,71.175,"W"
"4999","02/01/2014","Samford","Wofford","A",58,77,64.6,"L"
"5000","02/24/2014","Samford","The Citadel","A",71,81,67.5,"L"
"5001","03/01/2014","Samford","Western Caro.","H",93,86,68.7875,"W"
"5002","11/08/2013","San Diego","South Dakota St.","H",74,70,76.6375,"W"
"5003","11/26/2013","San Diego","UNCG","N",83,71,67.1625,"W"
"5004","11/27/2013","San Diego","Southern Ill.","N",59,56,59.9,"W"
"5005","12/05/2013","San Diego","San Diego St.","H",64,65,66.1625,"L"
"5006","12/15/2013","San Diego","UC Santa Barbara","H",61,72,65.2875,"L"
"5007","12/21/2013","San Diego","Southern Utah","H",67,52,58.575,"W"
"5008","01/16/2014","San Diego","Santa Clara","A",69,66,60.7625,"W"
"5009","01/18/2014","San Diego","San Francisco","A",62,64,57.7875,"L"
"5010","02/06/2014","San Diego","San Francisco","H",67,74,65.525,"L"
"5011","02/08/2014","San Diego","Santa Clara","H",63,69,62.1625,"L"
"5012","03/08/2014","San Diego","San Francisco","N",60,69,61.875,"L"
"5013","11/08/2013","San Diego St.","UC Riverside","H",77,41,70.75,"W"
"5014","12/08/2013","San Diego St.","Washington","H",70,63,67.5,"W"
"5015","12/18/2013","San Diego St.","Southern Utah","H",76,39,62.925,"W"
"5016","01/18/2014","San Diego St.","UNLV","H",63,52,67.025,"W"
"5017","01/22/2014","San Diego St.","San Jose St.","A",75,50,69.3,"W"
"5018","01/25/2014","San Diego St.","Utah St.","A",74,69,67.05,"W"
"5019","02/11/2014","San Diego St.","Wyoming","A",62,68,58.9,"L"
"5020","02/18/2014","San Diego St.","Utah St.","H",60,45,61.775,"W"
"5021","02/25/2014","San Diego St.","San Jose St.","H",90,64,76.875,"W"
"5022","03/05/2014","San Diego St.","UNLV","A",73,64,69.475,"W"
"5023","03/13/2014","San Diego St.","Utah St.","N",73,39,58.65,"W"
"5024","03/14/2014","San Diego St.","UNLV","H",59,51,59.125,"W"
"5025","11/29/2013","San Francisco","Vermont","H",72,61,63.6375,"W"
"5026","12/18/2013","San Francisco","St. John's (NY)","A",57,81,67.6125,"L"
"5027","01/25/2014","San Francisco","Santa Clara","H",75,66,65.425,"W"
"5028","02/15/2014","San Francisco","Santa Clara","A",69,63,61.475,"W"
"5029","11/12/2013","San Jose St.","Santa Clara","A",77,89,73.8875,"L"
"5030","11/30/2013","San Jose St.","Weber St.","A",55,72,60.2125,"L"
"5031","12/18/2013","San Jose St.","UC Davis","H",89,85,87.1,"W"
"5032","01/04/2014","San Jose St.","Utah St.","A",67,86,63.125,"L"
"5033","01/18/2014","San Jose St.","Wyoming","A",56,67,59.15,"L"
"5034","01/29/2014","San Jose St.","UNLV","H",46,70,59.025,"L"
"5035","02/15/2014","San Jose St.","Wyoming","H",38,46,55.0125,"L"
"5036","03/01/2014","San Jose St.","Utah St.","H",58,75,71.5375,"L"
"5037","12/22/2013","Santa Clara","UNLV","N",71,92,68.4,"L"
"5038","12/23/2013","Santa Clara","South Fla.","N",66,65,64.95,"W"
"5039","11/23/2013","Savannah St.","Utah","A",57,71,60.2625,"L"
"5040","12/10/2013","Savannah St.","UNI","A",50,55,61.1,"L"
"5041","01/06/2014","Savannah St.","UMES","H",66,42,61.6375,"W"
"5042","02/22/2014","Savannah St.","South Carolina St.","A",75,65,62.425,"W"
"5043","03/06/2014","Savannah St.","South Carolina St.","H",69,50,66.2625,"W"
"5044","03/10/2014","Savannah St.","South Carolina St.","N",61,47,66.0625,"W"
"5045","11/10/2013","Seattle U","Washington","A",78,88,77.75,"L"
"5046","11/25/2013","Seattle U","UC Riverside","H",69,68,66.55,"W"
"5047","12/02/2013","Seattle U","UC Davis","H",77,53,67.7875,"W"
"5048","12/30/2013","Seattle U","UC Santa Barbara","H",70,86,73.675,"L"
"5049","01/04/2014","Seattle U","UMKC","H",84,95,75.75,"L"
"5050","01/11/2014","Seattle U","UTRGV","A",64,46,62.7625,"W"
"5051","01/19/2014","Seattle U","Utah Valley","H",51,52,58.4625,"L"
"5052","02/06/2014","Seattle U","UTRGV","H",83,62,69.375,"W"
"5053","02/13/2014","Seattle U","Utah Valley","A",71,57,59.8625,"W"
"5054","03/06/2014","Seattle U","UMKC","A",73,82,75.2,"L"
"5055","11/23/2013","Seton Hall","Virginia Tech","N",68,67,67.5,"W"
"5056","01/08/2014","Seton Hall","Villanova","H",67,83,66.025,"L"
"5057","01/23/2014","Seton Hall","St. John's (NY)","A",76,77,73.2125,"L"
"5058","02/01/2014","Seton Hall","Xavier","A",68,60,61.375,"W"
"5059","02/07/2014","Seton Hall","Villanova","A",53,70,62.9375,"L"
"5060","02/13/2014","Seton Hall","St. John's (NY)","H",67,68,66.55,"L"
"5061","03/03/2014","Seton Hall","Xavier","H",71,62,69.85,"W"
"5062","03/13/2014","Seton Hall","Villanova","N",64,63,66.075,"W"
"5063","11/12/2013","Siena","Vermont","A",66,77,71.3625,"L"
"5064","11/19/2013","Siena","St. Bonaventure","H",72,70,67.85,"W"
"5065","03/18/2014","Siena","Stony Brook","H",66,55,59.7625,"W"
"5066","11/12/2013","South Ala.","Texas","A",77,84,72.3125,"L"
"5067","11/22/2013","South Ala.","Southern Miss.","H",59,66,58.325,"L"
"5068","11/23/2013","South Ala.","Wright St.","H",74,70,66.975,"W"
"5069","01/02/2014","South Ala.","Western Ky.","H",56,58,66.0375,"L"
"5070","01/25/2014","South Ala.","UT Arlington","A",65,73,62.525,"L"
"5071","02/06/2014","South Ala.","Troy","A",74,79,67.925,"L"
"5072","02/15/2014","South Ala.","Western Ky.","A",69,62,67.2375,"W"
"5073","02/20/2014","South Ala.","Texas St.","A",66,67,71.2375,"L"
"5074","02/22/2014","South Ala.","Troy","H",86,78,71.025,"W"
"5075","03/06/2014","South Ala.","Texas St.","H",63,53,65.4125,"W"
"5076","03/08/2014","South Ala.","UT Arlington","H",78,73,71.4375,"W"
"5077","12/19/2013","South Carolina","USC Upstate","H",68,74,73.5625,"L"
"5078","01/03/2014","South Carolina","South Carolina St.","H",82,75,67.5875,"W"
