"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"4576","03/03/2016","Northwestern","Penn St.","A",71,61,63.65,"W"
"4577","11/13/2015","Northwestern St.","Ole Miss","A",76,90,73.6375,"L"
"4578","01/04/2016","Northwestern St.","Sam Houston St.","H",79,94,77.1875,"L"
"4579","01/30/2016","Northwestern St.","Southeastern La.","H",91,76,76.65,"W"
"4580","02/08/2016","Northwestern St.","SFA","A",72,83,77.7625,"L"
"4581","02/29/2016","Northwestern St.","Southeastern La.","A",82,84,77.025,"L"
"4582","03/03/2016","Northwestern St.","SFA","H",55,95,68.8375,"L"
"4583","11/13/2015","Notre Dame","Saint Francis (PA)","H",87,56,67.9,"W"
"4584","11/21/2015","Notre Dame","UMass Lowell","H",83,57,68.9625,"W"
"4585","12/08/2015","Notre Dame","Stony Brook","H",86,61,66.65,"W"
"4586","12/21/2015","Notre Dame","Youngstown St.","H",87,78,72.7375,"W"
"4587","01/02/2016","Notre Dame","Virginia","A",66,77,57.8625,"L"
"4588","01/09/2016","Notre Dame","Pittsburgh","H",82,86,62.525,"L"
"4589","01/20/2016","Notre Dame","Virginia Tech","H",83,81,70.5625,"W"
"4590","01/28/2016","Notre Dame","Syracuse","A",66,81,61.6,"L"
"4591","01/31/2016","Notre Dame","Wake Forest","H",85,62,71.2875,"W"
"4592","02/24/2016","Notre Dame","Wake Forest","A",69,58,67.2875,"W"
"4593","03/20/2016","Notre Dame","SFA","N",76,75,60.4375,"W"
"4594","03/25/2016","Notre Dame","Wisconsin","N",61,56,63.25,"W"
"4595","11/24/2015","Oakland","Southern Ill.","A",88,97,75.0625,"L"
"4596","12/05/2015","Oakland","Robert Morris","A",92,74,79.9375,"W"
"4597","12/12/2015","Oakland","Toledo","A",76,64,73.05,"W"
"4598","12/19/2015","Oakland","Washington","A",97,83,83.55,"W"
"4599","12/30/2015","Oakland","Virginia","A",58,71,64.025,"L"
"4600","01/04/2016","Oakland","Youngstown St.","H",98,100,86.7625,"L"
"4601","01/08/2016","Oakland","Valparaiso","H",67,84,72.475,"L"
"4602","01/29/2016","Oakland","Wright St.","H",89,63,68.1875,"W"
"4603","02/04/2016","Oakland","Youngstown St.","A",107,85,82.3125,"W"
"4604","02/15/2016","Oakland","Wright St.","A",89,73,73.875,"W"
"4605","02/19/2016","Oakland","Valparaiso","A",84,86,74.9625,"L"
"4606","03/07/2016","Oakland","Wright St.","N",55,59,55.2,"L"
"4607","03/28/2016","Oakland","Towson","N",90,72,77.3875,"W"
"4608","03/30/2016","Oakland","Old Dominion","N",67,68,63.3125,"L"
"4609","11/16/2015","Ohio","Tennessee St.","H",75,67,71.9,"W"
"4610","11/20/2015","Ohio","Tulsa","N",88,90,78.925,"L"
"4611","12/05/2015","Ohio","St. Bonaventure","A",68,81,66.625,"L"
"4612","12/30/2015","Ohio","UC Riverside","H",81,59,69.125,"W"
"4613","01/19/2016","Ohio","Western Mich.","H",82,64,73.9,"W"
"4614","01/26/2016","Ohio","Toledo","A",81,79,70.7875,"W"
"4615","03/21/2016","Ohio","UNCG","H",72,67,69.9375,"W"
"4616","11/20/2015","Ohio St.","UT Arlington","H",68,73,68.6375,"L"
"4617","12/01/2015","Ohio St.","Virginia","H",58,64,56.9375,"L"
"4618","12/05/2015","Ohio St.","VMI","H",89,62,69.8625,"W"
"4619","12/12/2015","Ohio St.","UConn","A",55,75,66.9875,"L"
"4620","12/27/2015","Ohio St.","South Carolina St.","H",73,57,66.4125,"W"
"4621","01/13/2016","Ohio St.","Rutgers","H",94,68,76.85,"W"
"4622","01/21/2016","Ohio St.","Purdue","A",64,75,63.6625,"L"
"4623","01/25/2016","Ohio St.","Penn St.","H",66,46,67.0125,"W"
"4624","02/04/2016","Ohio St.","Wisconsin","A",68,79,63.3875,"L"
"4625","02/13/2016","Ohio St.","Rutgers","A",79,69,76.5,"W"
"4626","03/10/2016","Ohio St.","Penn St.","N",79,75,70.25,"W"
"4627","11/29/2015","Oklahoma","Wisconsin","H",65,48,60.4125,"W"
"4628","12/07/2015","Oklahoma","Villanova","N",78,55,70.9125,"W"
"4629","12/12/2015","Oklahoma","Oral Roberts","H",96,73,71.8625,"W"
"4630","12/22/2015","Oklahoma","Washington St.","N",88,60,72.125,"W"
"4631","01/13/2016","Oklahoma","Oklahoma St.","A",74,72,69.65,"W"
"4632","01/16/2016","Oklahoma","West Virginia","H",70,68,73.325,"W"
"4633","01/26/2016","Oklahoma","Texas Tech","H",91,67,69.7625,"W"
"4634","02/02/2016","Oklahoma","TCU","H",95,72,78.2375,"W"
"4635","02/08/2016","Oklahoma","Texas","H",63,60,63.65,"W"
"4636","02/17/2016","Oklahoma","Texas Tech","A",63,65,63.525,"L"
"4637","02/20/2016","Oklahoma","West Virginia","A",76,62,67.1875,"W"
"4638","02/24/2016","Oklahoma","Oklahoma St.","H",71,49,66.3125,"W"
"4639","02/27/2016","Oklahoma","Texas","A",63,76,67.05,"L"
"4640","03/05/2016","Oklahoma","TCU","A",75,67,71.6875,"W"
"4641","03/11/2016","Oklahoma","West Virginia","N",67,69,66.025,"L"
"4642","03/20/2016","Oklahoma","VCU","N",85,81,73.2375,"W"
"4643","03/24/2016","Oklahoma","Texas A&M","N",77,63,71.8375,"W"
"4644","03/26/2016","Oklahoma","Oregon","N",80,68,67.1625,"W"
"4645","11/13/2015","Oklahoma St.","UT Martin","H",91,57,68,"W"
"4646","11/19/2015","Oklahoma St.","Towson","N",69,52,64.2625,"W"
"4647","12/02/2015","Oklahoma St.","Tulsa","H",56,66,62.9,"L"
"4648","12/29/2015","Oklahoma St.","UMKC","H",61,43,59.05,"W"
"4649","01/02/2016","Oklahoma St.","TCU","H",69,48,62.7125,"W"
"4650","01/09/2016","Oklahoma St.","West Virginia","A",60,77,66.9375,"L"
"4651","01/16/2016","Oklahoma St.","Texas","A",69,74,70.5875,"L"
"4652","02/03/2016","Oklahoma St.","Texas Tech","A",61,63,68.4,"L"
"4653","02/08/2016","Oklahoma St.","TCU","A",56,63,65.075,"L"
"4654","02/20/2016","Oklahoma St.","Texas Tech","H",61,71,56.025,"L"
"4655","02/27/2016","Oklahoma St.","West Virginia","H",56,70,64.5375,"L"
"4656","03/04/2016","Oklahoma St.","Texas","H",50,62,57.3625,"L"
"4657","11/21/2015","Old Dominion","Purdue","N",39,61,61.2,"L"
"4658","11/22/2015","Old Dominion","Saint Joseph's","N",64,66,61.6875,"L"
"4659","11/28/2015","Old Dominion","VCU","A",67,76,61.6875,"L"
"4660","12/01/2015","Old Dominion","William & Mary","A",48,55,64.9125,"L"
"4661","12/16/2015","Old Dominion","Richmond","A",61,77,62.4625,"L"
"4662","12/18/2015","Old Dominion","UMES","H",77,47,63.2875,"W"
"4663","12/22/2015","Old Dominion","Rhode Island","H",71,65,65.725,"W"
"4664","01/09/2016","Old Dominion","Southern Miss.","A",71,73,59.7625,"L"
"4665","01/14/2016","Old Dominion","UAB","H",71,72,68.975,"L"
"4666","01/21/2016","Old Dominion","Western Ky.","H",68,62,61.1,"W"
"4667","02/13/2016","Old Dominion","Rice","H",66,75,62.8,"L"
"4668","02/18/2016","Old Dominion","Western Ky.","A",59,56,61.175,"W"
"4669","02/25/2016","Old Dominion","UTEP","H",74,53,68.475,"W"
"4670","02/27/2016","Old Dominion","UTSA","H",78,56,68.1875,"W"
"4671","03/05/2016","Old Dominion","Rice","A",74,67,61.8375,"W"
"4672","03/11/2016","Old Dominion","Western Ky.","N",89,77,60.6875,"W"
"4673","03/28/2016","Old Dominion","Tennessee Tech","N",75,59,58.4125,"W"
"4674","03/29/2016","Old Dominion","UC Santa Barbara","N",64,49,61.9625,"W"
"4675","11/20/2015","Ole Miss","Towson","N",76,60,58.9875,"W"
"4676","11/22/2015","Ole Miss","Seton Hall","N",63,75,65.525,"L"
"4677","12/12/2015","Ole Miss","Southeast Mo. St.","A",75,64,75.875,"W"
"4678","12/22/2015","Ole Miss","Troy","H",83,80,82.2875,"W"
"4679","01/19/2016","Ole Miss","South Carolina","H",74,77,72.775,"L"
"4680","02/06/2016","Ole Miss","Vanderbilt","H",85,78,76.9375,"W"
"4681","02/16/2016","Ole Miss","Texas A&M","A",56,71,67.3875,"L"
"4682","03/05/2016","Ole Miss","Tennessee","A",83,60,62.5,"W"
"4683","11/13/2015","Omaha","UC Santa Barbara","H",59,60,74.6125,"L"
"4684","11/17/2015","Omaha","UMKC","H",95,89,87.8625,"W"
"4685","12/19/2015","Omaha","Wyoming","A",75,76,70.25,"L"
"4686","12/22/2015","Omaha","Southern U.","N",74,53,71.975,"W"
"4687","01/01/2016","Omaha","Western Ill.","H",82,80,81.2375,"W"
"4688","01/09/2016","Omaha","South Dakota","A",79,73,71.025,"W"
"4689","01/23/2016","Omaha","Oral Roberts","A",85,79,78.6125,"W"
"4690","01/28/2016","Omaha","South Dakota St.","A",76,87,74.7625,"L"
"4691","01/30/2016","Omaha","South Dakota","H",96,83,80.0125,"W"
"4692","02/03/2016","Omaha","Western Ill.","A",76,83,71.4,"L"
"4693","02/10/2016","Omaha","South Dakota St.","H",96,92,77.2375,"W"
"4694","02/25/2016","Omaha","Oral Roberts","H",102,98,83.925,"W"
"4695","11/16/2015","Oral Roberts","South Carolina","A",66,84,71.875,"L"
"4696","11/20/2015","Oral Roberts","UT Martin","N",70,66,67.525,"W"
"4697","12/05/2015","Oral Roberts","Tulsa","A",70,68,69.1,"W"
"4698","01/03/2016","Oral Roberts","South Dakota","H",84,94,76.6875,"L"
"4699","01/16/2016","Oral Roberts","Western Ill.","A",77,68,71.2125,"W"
"4700","01/21/2016","Oral Roberts","South Dakota St.","H",74,86,68.05,"L"
"4701","02/06/2016","Oral Roberts","South Dakota","A",79,91,76.0125,"L"
"4702","02/13/2016","Oral Roberts","Western Ill.","H",72,66,69.0875,"W"
"4703","02/27/2016","Oral Roberts","South Dakota St.","A",65,73,60.8625,"L"
"4704","03/05/2016","Oral Roberts","South Dakota St.","N",70,73,64.6375,"L"
"4705","11/20/2015","Oregon","Savannah St.","H",77,59,66.3625,"W"
"4706","11/22/2015","Oregon","Valparaiso","H",73,67,68.625,"W"
"4707","12/04/2015","Oregon","UNLV","N",69,80,71.475,"L"
"4708","12/15/2015","Oregon","UC Irvine","H",78,63,70.5,"W"
"4709","01/03/2016","Oregon","Oregon St.","A",57,70,61.7625,"L"
"4710","01/10/2016","Oregon","Stanford","H",71,58,63,"W"
"4711","01/14/2016","Oregon","Utah","A",77,59,65.6625,"W"
"4712","01/21/2016","Oregon","Southern California","H",89,81,75.4,"W"
"4713","01/23/2016","Oregon","UCLA","H",86,72,65.15,"W"
"4714","02/07/2016","Oregon","Utah","H",76,66,65.4375,"W"
"4715","02/13/2016","Oregon","Stanford","A",72,76,69.375,"L"
"4716","02/20/2016","Oregon","Oregon St.","H",91,81,70.825,"W"
"4717","02/24/2016","Oregon","Washington St.","H",76,62,64.65,"W"
"4718","02/28/2016","Oregon","Washington","H",86,73,72.5625,"W"
"4719","03/02/2016","Oregon","UCLA","A",76,68,69.9125,"W"
"4720","03/05/2016","Oregon","Southern California","A",76,66,67.6875,"W"
"4721","03/10/2016","Oregon","Washington","N",83,77,76.0875,"W"
"4722","03/12/2016","Oregon","Utah","N",88,57,62.8375,"W"
"4723","03/20/2016","Oregon","Saint Joseph's","N",69,64,69.1875,"W"
"4724","11/19/2015","Oregon St.","Rice","A",77,69,64.95,"W"
"4725","11/21/2015","Oregon St.","UC Santa Barbara","A",71,59,63.65,"W"
"4726","11/24/2015","Oregon St.","Valparaiso","H",57,63,66.5,"L"
"4727","12/19/2015","Oregon St.","Tulsa","H",76,71,69.0125,"W"
"4728","12/21/2015","Oregon St.","Quinnipiac","H",82,61,78.075,"W"
"4729","01/06/2016","Oregon St.","Stanford","H",72,78,66.775,"L"
"4730","01/17/2016","Oregon St.","Utah","A",53,59,57.575,"L"
"4731","01/20/2016","Oregon St.","UCLA","H",73,82,71.925,"L"
"4732","01/24/2016","Oregon St.","Southern California","H",85,70,78.5125,"W"
"4733","02/04/2016","Oregon St.","Utah","H",71,69,60.125,"W"
"4734","02/11/2016","Oregon St.","Stanford","A",62,50,62.1,"W"
"4735","02/24/2016","Oregon St.","Washington","H",82,81,72.925,"W"
"4736","02/28/2016","Oregon St.","Washington St.","H",69,49,64.4375,"W"
"4737","03/02/2016","Oregon St.","Southern California","A",70,81,65.6,"L"
"4738","03/05/2016","Oregon St.","UCLA","A",86,82,77.6125,"W"
"4739","03/18/2016","Oregon St.","VCU","N",67,75,67.55,"L"
"4740","11/29/2015","Pacific","Sacramento St.","A",71,79,69.925,"L"
"4741","12/04/2015","Pacific","UC Irvine","H",67,70,64.125,"L"
"4742","12/21/2015","Pacific","Santa Clara","H",73,72,67.8125,"W"
"4743","12/23/2015","Pacific","San Francisco","A",76,89,68.5375,"L"
"4744","12/31/2015","Pacific","San Diego","H",77,75,71.5125,"W"
"4745","01/07/2016","Pacific","Pepperdine","A",76,81,72.5875,"L"
"4746","01/21/2016","Pacific","Portland","H",70,61,65.6375,"W"
"4747","02/04/2016","Pacific","San Diego","A",43,54,60.225,"L"
"4748","02/13/2016","Pacific","Pepperdine","H",63,65,74.85,"L"
"4749","02/20/2016","Pacific","Portland","A",67,80,73.85,"L"
"4750","02/25/2016","Pacific","San Francisco","H",79,70,69.4375,"W"
"4751","02/27/2016","Pacific","Santa Clara","A",65,69,65.1625,"L"
"4752","11/13/2015","Penn","Robert Morris","H",76,75,71.3875,"W"
"4753","11/21/2015","Penn","Washington","A",67,104,80.35,"L"
"4754","12/09/2015","Penn","Temple","H",73,77,68.125,"L"
"4755","12/28/2015","Penn","Villanova","A",57,77,73.0375,"L"
"4756","01/09/2016","Penn","Princeton","H",71,73,76.2375,"L"
"4757","01/20/2016","Penn","Saint Joseph's","H",60,75,67.3625,"L"
"4758","01/29/2016","Penn","Yale","A",58,81,62.8,"L"
"4759","02/20/2016","Penn","Yale","H",58,79,64.875,"L"
"4760","03/08/2016","Penn","Princeton","A",71,72,68.4125,"L"
"4761","11/14/2015","Penn St.","VMI","H",62,50,58.625,"W"
"4762","11/24/2015","Penn St.","Radford","H",74,86,67,"L"
"4763","01/13/2016","Penn St.","Purdue","A",57,74,65.9125,"L"
"4764","01/21/2016","Penn St.","Wisconsin","H",60,66,61.725,"L"
"4765","02/20/2016","Penn St.","Rutgers","A",70,58,66.3375,"W"
"4766","11/19/2015","Pepperdine","UCLA","A",67,81,71.8375,"L"
"4767","12/23/2015","Pepperdine","Portland","A",79,87,74.0625,"L"
"4768","01/14/2016","Pepperdine","Santa Clara","A",60,62,58.9375,"L"
"4769","01/16/2016","Pepperdine","San Francisco","A",98,84,77.8,"W"
"4770","01/21/2016","Pepperdine","San Diego","H",76,58,67.45,"W"
"4771","01/28/2016","Pepperdine","San Diego","A",75,65,67.2875,"W"
"4772","02/04/2016","Pepperdine","Portland","H",70,73,65.5625,"L"
"4773","02/18/2016","Pepperdine","San Francisco","H",72,82,71,"L"
"4774","02/20/2016","Pepperdine","Santa Clara","H",88,76,69.1125,"W"
"4775","03/05/2016","Pepperdine","San Francisco","N",90,86,74.1125,"W"
"4776","12/01/2015","Pittsburgh","Purdue","H",59,72,62.025,"L"
"4777","12/23/2015","Pittsburgh","Western Caro.","H",79,73,68.6875,"W"
"4778","12/30/2015","Pittsburgh","Syracuse","H",72,61,59.9,"W"
"4779","01/02/2016","Pittsburgh","UMES","H",92,58,72.5375,"W"
"4780","01/31/2016","Pittsburgh","Virginia Tech","H",90,71,69.8125,"W"
"4781","02/06/2016","Pittsburgh","Virginia","H",50,64,54.175,"L"
"4782","02/16/2016","Pittsburgh","Wake Forest","H",101,96,85.3875,"W"
"4783","02/20/2016","Pittsburgh","Syracuse","A",66,52,59.15,"W"
"4784","03/02/2016","Pittsburgh","Virginia Tech","A",61,65,64.775,"L"
"4785","03/09/2016","Pittsburgh","Syracuse","N",72,71,62.3625,"W"
"4786","03/18/2016","Pittsburgh","Wisconsin","N",43,47,54.225,"L"
"4787","11/15/2015","Portland","UC Davis","A",66,79,75.7,"L"
"4788","11/28/2015","Portland","Southern Ill.","N",79,80,72.1625,"L"
"4789","12/02/2015","Portland","Portland St.","A",78,72,71.2875,"W"
"4790","12/12/2015","Portland","Sacramento St.","H",81,73,79.5375,"W"
"4791","12/18/2015","Portland","Weber St.","H",82,92,84.5375,"L"
"4792","12/31/2015","Portland","San Francisco","A",95,107,77.65,"L"
"4793","01/02/2016","Portland","Santa Clara","A",77,84,73.9375,"L"
"4794","01/14/2016","Portland","San Diego","H",71,82,71.95,"L"
"4795","01/28/2016","Portland","San Francisco","H",76,87,73.45,"L"
"4796","01/30/2016","Portland","Santa Clara","H",84,90,74.6875,"L"
"4797","02/27/2016","Portland","San Diego","A",76,85,74.1,"L"
"4798","11/22/2015","Portland St.","UTRGV","A",79,61,74.15,"W"
"4799","12/06/2015","Portland St.","Washington St.","A",67,91,78.7125,"L"
"4800","12/12/2015","Portland St.","SIUE","A",64,74,72.2125,"L"
"4801","01/02/2016","Portland St.","Sacramento St.","H",76,68,72.6125,"W"
"4802","01/14/2016","Portland St.","Weber St.","H",58,73,67.75,"L"
"4803","01/23/2016","Portland St.","Sacramento St.","A",81,63,66.15,"W"
"4804","02/13/2016","Portland St.","Weber St.","A",78,87,71.3125,"L"
"4805","03/05/2016","Portland St.","Southern Utah","H",88,86,74.6375,"W"
"4806","03/10/2016","Portland St.","Weber St.","N",74,78,72.2875,"L"
"4807","11/13/2015","Prairie View","VCU","A",50,75,72.2875,"L"
"4808","11/21/2015","Prairie View","Radford","N",56,64,66.6,"L"
"4809","11/25/2015","Prairie View","Wisconsin","A",67,85,67.2125,"L"
"4810","11/28/2015","Prairie View","UNLV","A",62,80,75.45,"L"
"4811","12/11/2015","Prairie View","TCU","A",55,73,76.675,"L"
"4812","12/14/2015","Prairie View","Tulane","A",49,63,67.5,"L"
"4813","12/16/2015","Prairie View","Texas St.","H",44,62,67.8625,"L"
"4814","01/04/2016","Prairie View","Southern U.","H",71,65,69.875,"W"
"4815","01/09/2016","Prairie View","Texas Southern","A",38,64,63.675,"L"
"4816","02/06/2016","Prairie View","Texas Southern","H",59,55,67.85,"W"
"4817","03/05/2016","Prairie View","Southern U.","A",79,71,68.425,"W"
"4818","11/16/2015","Presbyterian","USC Upstate","H",74,73,75.5375,"W"
"4819","11/21/2015","Presbyterian","The Citadel","H",95,79,83.2375,"W"
"4820","11/24/2015","Presbyterian","VMI","A",61,76,73.8875,"L"
"4821","11/28/2015","Presbyterian","Wofford","H",58,68,68.925,"L"
"4822","12/05/2015","Presbyterian","Winthrop","A",70,74,71.15,"L"
"4823","12/22/2015","Presbyterian","Richmond","A",44,74,71.8625,"L"
"4824","01/16/2016","Presbyterian","Radford","H",69,68,64.3125,"W"
"4825","01/23/2016","Presbyterian","UNC Asheville","A",55,67,63.125,"L"
"4826","02/18/2016","Presbyterian","UNC Asheville","H",61,70,65.6625,"L"
"4827","03/03/2016","Presbyterian","Radford","N",65,64,63.3875,"W"
"4828","03/04/2016","Presbyterian","Winthrop","N",53,67,64.8625,"L"
"4829","11/13/2015","Princeton","Rider","A",64,56,64.675,"W"
"4830","11/21/2015","Princeton","Saint Peter's","H",75,72,74.0375,"W"
"4831","12/05/2015","Princeton","Stony Brook","A",77,91,73.55,"L"
"4832","12/08/2015","Princeton","Saint Joseph's","A",50,62,71.175,"L"
"4833","01/30/2016","Princeton","Yale","A",75,79,72.6875,"L"
"4834","02/19/2016","Princeton","Yale","H",75,63,72.2125,"W"
"4835","03/16/2016","Princeton","Virginia Tech","A",81,86,78.875,"L"
"4836","12/05/2015","Providence","Rhode Island","A",74,72,63.675,"W"
"4837","12/19/2015","Providence","Rider","H",73,65,74.675,"W"
"4838","01/02/2016","Providence","St. John's (NY)","H",83,65,75.0375,"W"
"4839","01/16/2016","Providence","Seton Hall","H",72,81,79.0625,"L"
"4840","01/24/2016","Providence","Villanova","A",82,76,75.7875,"W"
"4841","01/26/2016","Providence","Xavier","H",68,75,74.3125,"L"
"4842","02/06/2016","Providence","Villanova","H",60,72,71.3875,"L"
"4843","02/17/2016","Providence","Xavier","A",74,85,81.225,"L"
"4844","02/25/2016","Providence","Seton Hall","A",52,70,69.1,"L"
"4845","03/05/2016","Providence","St. John's (NY)","A",90,76,71.2875,"W"
"4846","03/11/2016","Providence","Villanova","N",68,76,66.3625,"L"
"4847","03/17/2016","Providence","Southern California","N",70,69,65.9125,"W"
"4848","11/15/2015","Purdue","Vermont","H",107,79,76.1125,"W"
"4849","12/12/2015","Purdue","Youngstown St.","H",95,64,75.2625,"W"
"4850","12/22/2015","Purdue","Vanderbilt","H",68,55,68.975,"W"
"4851","12/29/2015","Purdue","Wisconsin","A",61,55,62.725,"W"
"4852","01/18/2016","Purdue","Rutgers","A",107,57,68.475,"W"
"4853","03/06/2016","Purdue","Wisconsin","H",91,80,67.0875,"W"
"4854","11/13/2015","Quinnipiac","Sacred Heart","N",64,76,80.45,"L"
"4855","11/18/2015","Quinnipiac","Vermont","A",70,83,73.2875,"L"
"4856","01/04/2016","Quinnipiac","Rider","H",64,60,67.6625,"W"
"4857","01/15/2016","Quinnipiac","Siena","H",52,64,71.6875,"L"
"4858","01/24/2016","Quinnipiac","Rider","A",52,75,72.55,"L"
"4859","02/08/2016","Quinnipiac","Saint Peter's","A",52,68,64.05,"L"
"4860","02/18/2016","Quinnipiac","Saint Peter's","H",56,55,62.4125,"W"
"4861","02/28/2016","Quinnipiac","Siena","A",65,80,77.2125,"L"
"4862","03/03/2016","Quinnipiac","Rider","N",57,60,65.3125,"L"
"4863","11/16/2015","Radford","VCU","A",74,92,75.1625,"L"
"4864","11/20/2015","Radford","Siena","N",62,76,68.875,"L"
"4865","12/09/2015","Radford","Virginia Tech","H",65,74,68.6875,"L"
"4866","12/19/2015","Radford","UNCW","H",69,67,68.3625,"W"
"4867","01/14/2016","Radford","UNC Asheville","H",91,86,82.7375,"W"
"4868","01/30/2016","Radford","Winthrop","A",77,87,71.1125,"L"
"4869","02/11/2016","Radford","UNC Asheville","A",60,59,58.15,"W"
"4870","02/13/2016","Radford","Winthrop","H",84,86,77.525,"L"
"4871","11/17/2015","Rhode Island","Valparaiso","H",55,58,68.2875,"L"
"4872","11/24/2015","Rhode Island","TCU","N",66,60,64.0625,"W"
"4873","11/29/2015","Rhode Island","Rider","H",82,57,62.5625,"W"
"4874","01/02/2016","Rhode Island","Saint Louis","H",85,57,59.45,"W"
"4875","01/05/2016","Rhode Island","Richmond","H",77,65,66.05,"W"
"4876","01/10/2016","Rhode Island","Saint Joseph's","A",67,72,67.525,"L"
"4877","01/13/2016","Rhode Island","St. Bonaventure","A",64,69,61.425,"L"
"4878","01/30/2016","Rhode Island","Saint Joseph's","H",55,64,72.2125,"L"
"4879","02/16/2016","Rhode Island","VCU","A",67,83,71,"L"
"4880","11/16/2015","Rice","San Francisco","A",54,80,70.9375,"L"
"4881","11/27/2015","Rice","UC Riverside","H",87,81,73.125,"W"
"4882","11/29/2015","Rice","UT Arlington","H",74,92,70.5875,"L"
"4883","12/22/2015","Rice","South Ala.","A",67,74,73.075,"L"
"4884","01/01/2016","Rice","UTEP","A",60,61,64.5,"L"
"4885","01/03/2016","Rice","UTSA","A",80,85,77.425,"L"
"4886","01/14/2016","Rice","Western Ky.","H",83,73,70.425,"W"
"4887","01/21/2016","Rice","UAB","A",70,82,75.225,"L"
"4888","02/06/2016","Rice","Southern Miss.","H",72,65,67,"W"
"4889","02/25/2016","Rice","Southern Miss.","A",76,74,72.1875,"W"
"4890","11/15/2015","Richmond","Stetson","H",108,85,80.7,"W"
"4891","11/18/2015","Richmond","Wake Forest","A",91,82,72.0625,"W"
"4892","11/26/2015","Richmond","West Virginia","N",59,67,64.4125,"L"
"4893","12/05/2015","Richmond","UNI","H",82,67,66.4625,"W"
"4894","12/29/2015","Richmond","Texas Tech","A",70,85,70.4,"L"
"4895","01/02/2016","Richmond","Saint Joseph's","H",73,77,68.6,"L"
"4896","01/16/2016","Richmond","VCU","H",89,94,85.325,"L"
"4897","01/31/2016","Richmond","St. Bonaventure","A",68,84,67.975,"L"
"4898","02/10/2016","Richmond","Saint Louis","A",67,53,63.9625,"W"
"4899","02/19/2016","Richmond","VCU","A",74,87,67.5875,"L"
"4900","12/02/2015","Rider","Saint Peter's","H",61,73,65.8625,"L"
"4901","12/08/2015","Rider","Wagner","H",64,65,62.9625,"L"
"4902","01/21/2016","Rider","Siena","A",52,63,61.7625,"L"
"4903","01/28/2016","Rider","Saint Peter's","A",76,45,58.8875,"W"
"4904","02/19/2016","Rider","Siena","H",64,84,59.9125,"L"
"4905","11/27/2015","Robert Morris","Tennessee Tech","A",72,85,72.7875,"L"
"4906","12/02/2015","Robert Morris","Youngstown St.","A",58,65,60.9875,"L"
"4907","01/02/2016","Robert Morris","Sacred Heart","H",65,69,74.35,"L"
"4908","01/04/2016","Robert Morris","Wagner","H",69,72,65.6625,"L"
"4909","01/09/2016","Robert Morris","St. Francis Brooklyn","A",49,56,65.95,"L"
"4910","01/30/2016","Robert Morris","Saint Francis (PA)","A",78,90,74.725,"L"
"4911","02/11/2016","Robert Morris","Saint Francis (PA)","H",57,68,60.25,"L"
"4912","02/20/2016","Robert Morris","St. Francis Brooklyn","H",72,82,73.35,"L"
"4913","02/25/2016","Robert Morris","Sacred Heart","A",73,63,75.1375,"W"
"4914","02/27/2016","Robert Morris","Wagner","A",54,62,70.2125,"L"
"4915","03/02/2016","Robert Morris","Wagner","A",50,59,67.825,"L"
"4916","11/19/2015","Rutgers","St. John's (NY)","A",59,61,69.025,"L"
"4917","11/30/2015","Rutgers","Wake Forest","H",68,69,77.2125,"L"
"4918","12/05/2015","Rutgers","Seton Hall","H",55,84,72.2625,"L"
"4919","12/28/2015","Rutgers","UMass Lowell","H",89,66,69.3875,"W"
"4920","01/02/2016","Rutgers","Wisconsin","A",57,79,66.4875,"L"
"4921","11/17/2015","SFA","UNI","A",60,70,69.6,"L"
"4922","11/26/2015","SFA","Western Mich.","N",79,71,74.7125,"W"
"4923","11/27/2015","SFA","Tulane","N",59,60,63.1,"L"
"4924","12/05/2015","SFA","Texas Southern","H",66,62,65.65,"W"
"4925","12/29/2015","SFA","UAB","A",66,76,67.575,"L"
"4926","01/04/2016","SFA","Southeastern La.","A",89,69,65.1875,"W"
"4927","03/18/2016","SFA","West Virginia","N",70,56,69.675,"W"
"4928","12/09/2015","SIUE","Southern Ill.","A",76,74,73.225,"W"
"4929","12/21/2015","SIUE","Southern California","A",51,70,76.475,"L"
"4930","01/02/2016","SIUE","Tennessee Tech","A",63,86,65.6875,"L"
"4931","01/09/2016","SIUE","Tennessee St.","A",60,63,66.4,"L"
"4932","01/28/2016","SIUE","Southeast Mo. St.","H",51,58,65.9,"L"
"4933","02/06/2016","SIUE","UT Martin","H",62,79,57.0125,"L"
"4934","02/18/2016","SIUE","Southeast Mo. St.","A",72,69,67.6875,"W"
"4935","02/20/2016","SIUE","UT Martin","A",51,68,62.4625,"L"
"4936","11/19/2015","SMU","Stanford","A",85,70,64.7125,"W"
"4937","11/22/2015","SMU","Yale","H",71,69,66.425,"W"
"4938","12/02/2015","SMU","TCU","A",75,70,69.075,"W"
"4939","12/29/2015","SMU","Tulsa","A",81,69,61.8125,"W"
"4940","01/02/2016","SMU","South Fla.","H",72,58,60.7875,"W"
"4941","01/10/2016","SMU","UCF","H",88,73,69.025,"W"
"4942","01/17/2016","SMU","Tulane","A",60,45,65.2625,"W"
"4943","01/24/2016","SMU","Temple","A",80,89,76.0875,"L"
"4944","02/07/2016","SMU","South Fla.","A",92,58,62.3375,"W"
"4945","02/10/2016","SMU","Tulsa","H",77,82,65.8125,"L"
