"","Date","Team","Opponent","Location","TeamScore","OppScore","POSS","Result"
"4647","11/19/2014","Omaha","Seattle U","A",74,98,81.45,"L"
"4648","12/13/2014","Omaha","UMKC","A",72,79,83.275,"L"
"4649","12/21/2014","Omaha","UTRGV","H",77,72,73.2375,"W"
"4650","01/02/2015","Omaha","South Dakota","A",86,77,76.45,"W"
"4651","01/04/2015","Omaha","Western Ill.","A",78,80,71.9375,"L"
"4652","01/10/2015","Omaha","South Dakota St.","H",68,87,78.625,"L"
"4653","01/14/2015","Omaha","Oral Roberts","A",86,102,77.475,"L"
"4654","01/28/2015","Omaha","South Dakota St.","A",64,86,71.5625,"L"
"4655","02/12/2015","Omaha","South Dakota","H",73,74,67.15,"L"
"4656","02/14/2015","Omaha","Western Ill.","H",77,58,76.95,"W"
"4657","02/19/2015","Omaha","Oral Roberts","H",78,81,79.4375,"L"
"4658","11/15/2014","Oral Roberts","Tulsa","H",77,68,70.025,"W"
"4659","11/21/2014","Oral Roberts","Oregon St.","A",42,55,60.925,"L"
"4660","12/01/2014","Oral Roberts","Weber St.","A",61,62,57.5,"L"
"4661","01/10/2015","Oral Roberts","Western Ill.","A",66,57,67.3,"W"
"4662","01/24/2015","Oral Roberts","South Dakota St.","H",72,76,66.1375,"L"
"4663","01/31/2015","Oral Roberts","South Dakota","A",73,72,62.5125,"W"
"4664","02/12/2015","Oral Roberts","Western Ill.","H",77,67,76.975,"W"
"4665","02/14/2015","Oral Roberts","South Dakota","H",70,83,70.6,"L"
"4666","02/21/2015","Oral Roberts","South Dakota St.","A",52,81,61.7875,"L"
"4667","03/18/2015","Oral Roberts","UC Santa Barbara","H",91,87,71.7125,"W"
"4668","11/21/2014","Oregon","Toledo","H",78,68,69.2875,"W"
"4669","11/25/2014","Oregon","VCU","N",63,77,76.7875,"L"
"4670","11/30/2014","Oregon","Portland St.","H",81,59,73.975,"W"
"4671","12/22/2014","Oregon","UC Santa Barbara","H",82,78,72.55,"W"
"4672","12/29/2014","Oregon","UC Irvine","H",69,67,73.4375,"W"
"4673","01/03/2015","Oregon","Oregon St.","H",71,59,65.1625,"W"
"4674","01/15/2015","Oregon","Washington St.","A",99,108,81.5375,"L"
"4675","01/18/2015","Oregon","Washington","A",77,85,65.7875,"L"
"4676","01/22/2015","Oregon","Southern California","H",75,67,74.1375,"W"
"4677","01/24/2015","Oregon","UCLA","H",82,64,61.9625,"W"
"4678","02/04/2015","Oregon","Washington","H",78,74,61.675,"W"
"4679","02/08/2015","Oregon","Washington St.","H",95,72,71.55,"W"
"4680","02/11/2015","Oregon","Southern California","A",80,75,70.9875,"W"
"4681","02/14/2015","Oregon","UCLA","A",63,72,60.3125,"L"
"4682","02/22/2015","Oregon","Utah","H",69,58,63.3125,"W"
"4683","03/01/2015","Oregon","Stanford","A",73,70,67.1625,"W"
"4684","03/04/2015","Oregon","Oregon St.","A",65,62,65.8125,"W"
"4685","03/13/2015","Oregon","Utah","N",67,64,60.3625,"W"
"4686","03/22/2015","Oregon","Wisconsin","N",65,72,60.55,"L"
"4687","11/14/2014","Oregon St.","Rice","H",67,54,64.8125,"W"
"4688","12/06/2014","Oregon St.","Portland","A",65,58,64.875,"W"
"4689","12/21/2014","Oregon St.","Quinnipiac","A",52,60,57.175,"L"
"4690","12/30/2014","Oregon St.","UC Santa Barbara","H",76,64,65.425,"W"
"4691","01/15/2015","Oregon St.","Washington","A",43,56,56.3625,"L"
"4692","01/17/2015","Oregon St.","Washington St.","A",62,47,57.3125,"W"
"4693","01/22/2015","Oregon St.","UCLA","H",66,55,63.1,"W"
"4694","01/24/2015","Oregon St.","Southern California","H",59,55,61.05,"W"
"4695","02/05/2015","Oregon St.","Washington St.","H",55,50,59.525,"W"
"4696","02/08/2015","Oregon St.","Washington","H",64,50,63.6875,"W"
"4697","02/11/2015","Oregon St.","UCLA","A",59,75,61.6125,"L"
"4698","02/14/2015","Oregon St.","Southern California","A",55,68,72.2125,"L"
"4699","02/19/2015","Oregon St.","Utah","H",37,47,48.5375,"L"
"4700","02/26/2015","Oregon St.","Stanford","A",48,75,63.475,"L"
"4701","11/14/2014","Pacific","Western Ill.","A",73,71,72.0625,"W"
"4702","11/16/2014","Pacific","UC Irvine","A",50,68,59.2875,"L"
"4703","11/23/2014","Pacific","Washington","N",69,76,68.875,"L"
"4704","12/14/2014","Pacific","Western Mich.","H",72,80,69.6375,"L"
"4705","12/27/2014","Pacific","San Francisco","H",71,77,63.8125,"L"
"4706","12/29/2014","Pacific","Santa Clara","H",40,57,51.9375,"L"
"4707","01/03/2015","Pacific","Pepperdine","A",61,71,62.1875,"L"
"4708","01/17/2015","Pacific","San Diego","H",59,57,66.675,"W"
"4709","01/22/2015","Pacific","Portland","A",69,72,61.5125,"L"
"4710","01/29/2015","Pacific","Pepperdine","H",43,50,57.9125,"L"
"4711","02/12/2015","Pacific","San Diego","A",48,68,60.2,"L"
"4712","02/21/2015","Pacific","Portland","H",79,77,68.875,"W"
"4713","02/26/2015","Pacific","Santa Clara","A",64,57,62.525,"W"
"4714","02/28/2015","Pacific","San Francisco","A",55,65,62.1,"L"
"4715","03/06/2015","Pacific","San Francisco","N",58,62,58.9,"L"
"4716","11/18/2014","Penn","Rider","H",57,73,63.8625,"L"
"4717","11/25/2014","Penn","Temple","A",67,76,68.4,"L"
"4718","11/29/2014","Penn","Wagner","A",61,64,60.45,"L"
"4719","12/22/2014","Penn","Vanderbilt","A",50,79,67.525,"L"
"4720","01/10/2015","Penn","Princeton","A",74,78,72.5375,"L"
"4721","01/17/2015","Penn","Villanova","H",47,62,60.3625,"L"
"4722","01/24/2015","Penn","Saint Joseph's","A",56,52,61.5,"W"
"4723","02/13/2015","Penn","Yale","H",48,75,56.4375,"L"
"4724","02/28/2015","Penn","Yale","A",50,55,54.5125,"L"
"4725","03/10/2015","Penn","Princeton","H",52,73,63.2625,"L"
"4726","11/23/2014","Penn St.","Southern California","N",63,61,63.7875,"W"
"4727","12/03/2014","Penn St.","Virginia Tech","H",61,58,69.45,"W"
"4728","12/31/2014","Penn St.","Wisconsin","A",72,89,63.475,"L"
"4729","01/03/2015","Penn St.","Rutgers","A",46,50,63.6875,"L"
"4730","01/17/2015","Penn St.","Purdue","H",77,84,72.375,"L"
"4731","01/24/2015","Penn St.","Rutgers","H",79,51,62.8875,"W"
"4732","02/18/2015","Penn St.","Wisconsin","H",47,55,57.275,"L"
"4733","03/13/2015","Penn St.","Purdue","N",59,64,56.9,"L"
"4734","11/19/2014","Pepperdine","San Jose St.","A",63,44,69.65,"W"
"4735","12/15/2014","Pepperdine","South Ala.","H",78,68,68.425,"W"
"4736","12/20/2014","Pepperdine","Richmond","N",63,65,59.6875,"L"
"4737","01/10/2015","Pepperdine","San Diego","A",59,47,62.8375,"W"
"4738","01/17/2015","Pepperdine","Portland","H",67,63,67.6375,"W"
"4739","01/22/2015","Pepperdine","San Francisco","A",59,71,59.95,"L"
"4740","01/24/2015","Pepperdine","Santa Clara","A",57,60,60.55,"L"
"4741","02/07/2015","Pepperdine","San Diego","H",50,72,65.1875,"L"
"4742","02/12/2015","Pepperdine","Portland","A",52,69,61.8,"L"
"4743","02/19/2015","Pepperdine","Santa Clara","H",64,55,65.075,"W"
"4744","02/21/2015","Pepperdine","San Francisco","H",54,56,60.7875,"L"
"4745","03/07/2015","Pepperdine","San Diego","N",50,47,53.25,"W"
"4746","03/18/2015","Pepperdine","Seattle U","A",45,62,64.9125,"L"
"4747","11/16/2014","Pittsburgh","Samford","H",63,56,58.8875,"W"
"4748","11/25/2014","Pittsburgh","San Diego St.","N",57,74,60.7625,"L"
"4749","12/13/2014","Pittsburgh","St. Bonaventure","H",58,54,64.475,"W"
"4750","01/27/2015","Pittsburgh","Virginia Tech","A",67,70,65.075,"L"
"4751","02/07/2015","Pittsburgh","Syracuse","H",83,77,67.775,"W"
"4752","02/16/2015","Pittsburgh","Virginia","A",49,61,55.2625,"L"
"4753","02/21/2015","Pittsburgh","Syracuse","A",65,61,55.125,"W"
"4754","03/01/2015","Pittsburgh","Wake Forest","A",66,69,61.1625,"L"
"4755","11/16/2014","Portland","San Jose St.","A",73,68,73.6125,"W"
"4756","11/22/2014","Portland","SIUE","H",75,53,65.5375,"W"
"4757","11/30/2014","Portland","Valparaiso","N",55,70,57.5625,"L"
"4758","12/03/2014","Portland","Portland St.","H",83,71,68.2125,"W"
"4759","12/14/2014","Portland","Sacramento St.","A",80,75,72.2125,"W"
"4760","12/17/2014","Portland","UNLV","A",73,75,67.15,"L"
"4761","12/27/2014","Portland","San Diego","A",61,58,68.2,"W"
"4762","01/08/2015","Portland","Santa Clara","H",78,61,59.025,"W"
"4763","01/10/2015","Portland","San Francisco","H",77,89,71.0375,"L"
"4764","02/05/2015","Portland","San Francisco","A",69,57,60.5,"W"
"4765","02/07/2015","Portland","Santa Clara","A",74,54,59.075,"W"
"4766","02/28/2015","Portland","San Diego","H",66,78,63.6125,"L"
"4767","03/18/2015","Portland","Sacramento St.","H",66,73,60.7625,"L"
"4768","11/15/2014","Portland St.","Southern California","A",76,68,70.6625,"W"
"4769","11/24/2014","Portland St.","SIUE","H",90,87,72.1125,"W"
"4770","12/06/2014","Portland St.","UC Riverside","A",62,88,66.575,"L"
"4771","12/18/2014","Portland St.","San Francisco","A",40,77,65.025,"L"
"4772","01/01/2015","Portland St.","Southern Utah","H",71,68,68.4375,"W"
"4773","01/22/2015","Portland St.","Weber St.","A",69,63,61.8125,"W"
"4774","02/07/2015","Portland St.","Sacramento St.","A",60,64,63.65,"L"
"4775","02/28/2015","Portland St.","Sacramento St.","H",60,73,63.075,"L"
"4776","03/07/2015","Portland St.","Southern Utah","A",86,73,70.4375,"W"
"4777","03/12/2015","Portland St.","Sacramento St.","N",60,70,61.8625,"L"
"4778","11/14/2014","Prairie View","TCU","A",54,71,68.5375,"L"
"4779","11/19/2014","Prairie View","Rice","A",64,68,67.6625,"L"
"4780","11/27/2014","Prairie View","SFA","N",61,73,77.9125,"L"
"4781","12/06/2014","Prairie View","Texas St.","A",65,81,66.2625,"L"
"4782","12/14/2014","Prairie View","Texas Tech","A",51,79,60.1875,"L"
"4783","12/20/2014","Prairie View","Sam Houston St.","A",44,61,57.8625,"L"
"4784","01/03/2015","Prairie View","Southern U.","A",56,68,63.0875,"L"
"4785","01/10/2015","Prairie View","Texas Southern","H",77,81,73.0125,"L"
"4786","02/07/2015","Prairie View","Texas Southern","A",58,55,68.7875,"W"
"4787","03/05/2015","Prairie View","Southern U.","H",73,77,77.7,"L"
"4788","03/13/2015","Prairie View","Texas Southern","N",77,90,71.6375,"L"
"4789","12/03/2014","Presbyterian","Wofford","A",45,66,61.2,"L"
"4790","12/06/2014","Presbyterian","UNCG","H",53,55,52.825,"L"
"4791","12/16/2014","Presbyterian","Samford","H",71,81,66.475,"L"
"4792","12/20/2014","Presbyterian","UT Martin","A",60,77,52.9125,"L"
"4793","12/27/2014","Presbyterian","Virginia Tech","A",65,87,71.1375,"L"
"4794","01/08/2015","Presbyterian","Winthrop","H",56,57,59.4875,"L"
"4795","01/10/2015","Presbyterian","Radford","A",82,95,67.6375,"L"
"4796","02/12/2015","Presbyterian","UNC Asheville","A",69,65,59,"W"
"4797","02/14/2015","Presbyterian","Radford","H",56,62,65.8875,"L"
"4798","02/28/2015","Presbyterian","Winthrop","A",53,80,65.9,"L"
"4799","11/14/2014","Princeton","Rider","H",64,58,62.2,"W"
"4800","11/27/2014","Princeton","UTEP","N",56,62,57.2875,"L"
"4801","11/28/2014","Princeton","San Diego","N",65,75,61.7375,"L"
"4802","11/30/2014","Princeton","San Jose St.","N",69,54,60.4125,"W"
"4803","12/06/2014","Princeton","Stony Brook","H",77,64,72.475,"W"
"4804","12/10/2014","Princeton","Saint Peter's","A",46,60,60.55,"L"
"4805","12/31/2014","Princeton","Wake Forest","A",66,80,69.55,"L"
"4806","02/14/2015","Princeton","Yale","H",73,81,61.95,"L"
"4807","02/27/2015","Princeton","Yale","A",60,81,66.325,"L"
"4808","11/28/2014","Providence","Yale","H",72,66,68.325,"W"
"4809","12/10/2014","Providence","Rhode Island","H",68,60,63.9,"W"
"4810","12/13/2014","Providence","Stony Brook","H",79,61,69.7375,"W"
"4811","01/14/2015","Providence","St. John's (NY)","H",70,83,67.375,"L"
"4812","01/22/2015","Providence","Xavier","H",69,66,72.325,"W"
"4813","01/31/2015","Providence","St. John's (NY)","A",66,75,66.5,"L"
"4814","02/07/2015","Providence","Xavier","A",69,78,66.7625,"L"
"4815","02/11/2015","Providence","Villanova","H",68,74,62.0125,"L"
"4816","02/14/2015","Providence","Seton Hall","H",69,62,69.375,"W"
"4817","02/24/2015","Providence","Villanova","A",61,89,64.7125,"L"
"4818","03/04/2015","Providence","Seton Hall","A",79,66,64.425,"W"
"4819","03/12/2015","Providence","St. John's (NY)","H",74,57,69.6625,"W"
"4820","03/13/2015","Providence","Villanova","N",61,63,60.575,"L"
"4821","11/14/2014","Purdue","Samford","H",80,40,69.975,"W"
"4822","12/13/2014","Purdue","Vanderbilt","A",71,81,65.425,"L"
"4823","01/07/2015","Purdue","Wisconsin","A",55,62,57.525,"L"
"4824","02/12/2015","Purdue","Rutgers","A",61,51,62.475,"W"
"4825","02/26/2015","Purdue","Rutgers","H",92,85,76.625,"W"
"4826","03/14/2015","Purdue","Wisconsin","N",51,71,52.775,"L"
"4827","11/14/2014","Quinnipiac","Yale","H",88,85,78.5875,"W"
"4828","11/30/2014","Quinnipiac","Vermont","H",89,73,64.225,"W"
"4829","12/05/2014","Quinnipiac","Siena","A",67,88,67.2,"L"
"4830","01/02/2015","Quinnipiac","Saint Peter's","H",60,66,69.5625,"L"
"4831","01/15/2015","Quinnipiac","Rider","H",53,56,61.6875,"L"
"4832","01/21/2015","Quinnipiac","Saint Peter's","A",63,55,63.55,"W"
"4833","02/19/2015","Quinnipiac","Rider","A",83,94,75.275,"L"
"4834","02/27/2015","Quinnipiac","Siena","H",73,63,76.325,"W"
"4835","11/14/2014","Radford","Richmond","A",46,64,62.7625,"L"
"4836","11/26/2014","Radford","TCU","A",50,74,62.975,"L"
"4837","12/07/2014","Radford","Virginia Tech","A",68,66,60.75,"W"
"4838","12/19/2014","Radford","Siena","H",76,66,67.0625,"W"
"4839","12/31/2014","Radford","UNC Asheville","H",60,62,59.8125,"L"
"4840","01/17/2015","Radford","Winthrop","A",85,77,66.3625,"W"
"4841","01/31/2015","Radford","Winthrop","H",73,66,69.5,"W"
"4842","02/21/2015","Radford","UNC Asheville","A",75,68,71,"W"
"4843","03/06/2015","Radford","Winthrop","N",66,67,61.875,"L"
"4844","03/23/2015","Radford","Vermont","A",71,78,78.85,"L"
"4845","11/16/2014","Rhode Island","UMass Lowell","H",72,56,62.2125,"W"
"4846","11/28/2014","Rhode Island","Santa Clara","N",66,44,52.9875,"W"
"4847","12/06/2014","Rhode Island","Southern Miss.","A",75,43,62.025,"W"
"4848","01/03/2015","Rhode Island","Saint Louis","A",65,53,64.7875,"W"
"4849","01/13/2015","Rhode Island","VCU","H",60,65,67.7125,"L"
"4850","01/25/2015","Rhode Island","St. Bonaventure","H",53,48,63.1,"W"
"4851","02/08/2015","Rhode Island","Richmond","A",79,74,73.575,"W"
"4852","02/11/2015","Rhode Island","Saint Joseph's","A",64,65,63.475,"L"
"4853","02/14/2015","Rhode Island","Saint Louis","H",81,68,66.9125,"W"
"4854","03/07/2015","Rhode Island","Saint Joseph's","H",78,68,69.525,"W"
"4855","03/22/2015","Rhode Island","Stanford","A",65,74,73.625,"L"
"4856","11/22/2014","Rice","William & Mary","H",65,69,62.7125,"L"
"4857","11/28/2014","Rice","Washington St.","N",74,76,69.1375,"L"
"4858","12/29/2014","Rice","Texas","A",55,66,62.3375,"L"
"4859","01/02/2015","Rice","UTSA","H",67,52,56.3375,"W"
"4860","01/04/2015","Rice","UTEP","H",57,66,58.25,"L"
"4861","01/22/2015","Rice","Southern Miss.","H",58,56,54.275,"W"
"4862","02/07/2015","Rice","Western Ky.","A",72,68,64.55,"W"
"4863","02/14/2015","Rice","UAB","H",82,73,81.375,"W"
"4864","03/05/2015","Rice","UTSA","A",76,74,67.4125,"W"
"4865","03/07/2015","Rice","UTEP","A",65,68,62.875,"L"
"4866","11/30/2014","Richmond","UNI","A",50,55,56.6,"L"
"4867","12/03/2014","Richmond","William & Mary","H",68,67,58.7875,"W"
"4868","12/18/2014","Richmond","South Ala.","H",65,54,66.4875,"W"
"4869","12/28/2014","Richmond","Wake Forest","H",63,65,64.4375,"L"
"4870","01/11/2015","Richmond","St. Bonaventure","H",60,41,60.775,"W"
"4871","01/31/2015","Richmond","VCU","A",64,55,66.2875,"W"
"4872","02/18/2015","Richmond","St. Bonaventure","A",71,56,62.8875,"W"
"4873","02/25/2015","Richmond","VCU","H",67,63,73.85,"W"
"4874","02/28/2015","Richmond","Saint Joseph's","A",63,57,63.25,"W"
"4875","03/07/2015","Richmond","Saint Louis","H",67,51,62.8125,"W"
"4876","03/13/2015","Richmond","VCU","N",67,70,63.7,"L"
"4877","03/18/2015","Richmond","St. Francis Brooklyn","H",84,74,71.6125,"W"
"4878","11/30/2014","Rider","Santa Clara","N",60,68,57.5125,"L"
"4879","12/07/2014","Rider","Siena","H",80,68,72.925,"W"
"4880","12/29/2014","Rider","Wagner","A",76,71,64.825,"W"
"4881","01/10/2015","Rider","Saint Peter's","H",68,55,66.8625,"W"
"4882","01/29/2015","Rider","Saint Peter's","A",58,49,62.4,"W"
"4883","02/02/2015","Rider","Siena","A",72,79,66.25,"L"
"4884","03/07/2015","Rider","Saint Peter's","N",59,68,66.725,"L"
"4885","12/02/2014","Robert Morris","Youngstown St.","H",81,89,69.575,"L"
"4886","12/17/2014","Robert Morris","Toledo","A",57,83,70.7125,"L"
"4887","01/05/2015","Robert Morris","Saint Francis (PA)","A",59,66,64.7625,"L"
"4888","01/08/2015","Robert Morris","Wagner","A",77,73,68.775,"W"
"4889","01/16/2015","Robert Morris","St. Francis Brooklyn","H",63,68,58.875,"L"
"4890","01/18/2015","Robert Morris","Sacred Heart","H",85,65,70.2875,"W"
"4891","01/24/2015","Robert Morris","St. Francis Brooklyn","A",67,65,67.85,"W"
"4892","02/19/2015","Robert Morris","Sacred Heart","A",76,80,72.5,"L"
"4893","02/26/2015","Robert Morris","Wagner","H",91,59,67.2875,"W"
"4894","02/28/2015","Robert Morris","Saint Francis (PA)","H",71,70,73.2375,"W"
"4895","03/04/2015","Robert Morris","Wagner","H",91,68,70.45,"W"
"4896","03/10/2015","Robert Morris","St. Francis Brooklyn","A",66,63,64.6625,"W"
"4897","11/23/2014","Rutgers","St. Francis Brooklyn","H",76,73,72.1625,"W"
"4898","11/25/2014","Rutgers","Saint Peter's","H",50,68,61.5,"L"
"4899","11/28/2014","Rutgers","Vanderbilt","N",68,65,60.3375,"W"
"4900","11/29/2014","Rutgers","Virginia","N",26,45,53.85,"L"
"4901","12/06/2014","Rutgers","Seton Hall","A",54,81,73.025,"L"
"4902","12/20/2014","Rutgers","Saint Francis (PA)","H",68,73,67.8125,"L"
"4903","12/23/2014","Rutgers","Sacred Heart","H",79,54,70.85,"W"
"4904","01/11/2015","Rutgers","Wisconsin","H",67,62,55.8625,"W"
"4905","11/18/2014","SFA","UNI","H",77,79,67.45,"L"
"4906","11/21/2014","SFA","Xavier","A",63,81,68.4125,"L"
"4907","12/17/2014","SFA","Texas St.","H",66,60,63.1,"W"
"4908","01/05/2015","SFA","Southeastern La.","H",81,66,78.55,"W"
"4909","03/19/2015","SFA","Utah","N",50,57,59.575,"L"
"4910","12/03/2014","SIUE","Southern Ill.","H",67,79,67.25,"L"
"4911","01/03/2015","SIUE","Tennessee Tech","H",85,62,67.85,"W"
"4912","01/10/2015","SIUE","Tennessee St.","H",45,38,58.675,"W"
"4913","01/29/2015","SIUE","Southeast Mo. St.","A",75,61,67.975,"W"
"4914","02/07/2015","SIUE","UT Martin","A",59,64,63.8125,"L"
"4915","02/19/2015","SIUE","Southeast Mo. St.","H",75,72,70,"W"
"4916","02/21/2015","SIUE","UT Martin","H",76,68,67.3875,"W"
"4917","11/26/2014","SMU","Texas Southern","H",72,59,67.125,"W"
"4918","12/05/2014","SMU","Wyoming","H",66,53,58.8875,"W"
"4919","12/08/2014","SMU","UC Santa Barbara","H",80,73,69.5625,"W"
"4920","12/31/2014","SMU","South Fla.","H",83,49,68.1375,"W"
"4921","01/11/2015","SMU","UCF","A",70,61,58.65,"W"
"4922","01/14/2015","SMU","Temple","A",60,55,63.15,"W"
"4923","01/21/2015","SMU","Tulane","A",66,52,58.6375,"W"
"4924","01/28/2015","SMU","South Fla.","A",63,52,59.7625,"W"
"4925","01/31/2015","SMU","UCF","H",75,56,65.05,"W"
"4926","02/07/2015","SMU","Tulsa","A",68,57,63.7875,"W"
"4927","02/14/2015","SMU","UConn","H",73,55,60.7125,"W"
"4928","02/19/2015","SMU","Temple","H",67,58,62.425,"W"
"4929","03/01/2015","SMU","UConn","A",73,81,63.825,"L"
"4930","03/08/2015","SMU","Tulsa","H",67,62,67.55,"W"
"4931","03/14/2015","SMU","Temple","N",69,56,65.425,"W"
"4932","03/15/2015","SMU","UConn","H",62,54,58.35,"W"
"4933","03/19/2015","SMU","UCLA","N",59,60,64.075,"L"
"4934","11/17/2014","Sacramento St.","UC Riverside","A",70,69,61.4375,"W"
"4935","12/01/2014","Sacramento St.","Utah Valley","H",65,56,63.3375,"W"
"4936","12/06/2014","Sacramento St.","UC Irvine","A",62,74,64.7,"L"
"4937","12/21/2014","Sacramento St.","Seattle U","A",47,66,58.5625,"L"
"4938","12/27/2014","Sacramento St.","Utah Valley","A",74,49,60.625,"W"
"4939","01/03/2015","Sacramento St.","Southern Utah","H",90,75,61.4125,"W"
"4940","01/24/2015","Sacramento St.","Weber St.","A",78,71,55.8125,"W"
"4941","03/05/2015","Sacramento St.","Southern Utah","A",65,69,58.95,"L"
"4942","11/20/2014","Sacred Heart","UMass Lowell","H",54,57,60.675,"L"
"4943","12/30/2014","Sacred Heart","Yale","H",64,70,63.8875,"L"
"4944","01/03/2015","Sacred Heart","St. Francis Brooklyn","H",71,73,66.425,"L"
"4945","01/10/2015","Sacred Heart","Saint Francis (PA)","H",68,77,69.725,"L"
"4946","01/16/2015","Sacred Heart","Saint Francis (PA)","A",78,79,69.3125,"L"
"4947","01/29/2015","Sacred Heart","Wagner","A",64,75,70.35,"L"
"4948","02/05/2015","Sacred Heart","Wagner","H",86,75,72.6375,"W"
"4949","02/14/2015","Sacred Heart","St. Francis Brooklyn","A",62,71,64.8375,"L"
"4950","11/22/2014","Saint Francis (PA)","UMES","H",57,53,57.65,"W"
"4951","11/25/2014","Saint Francis (PA)","Texas","A",46,78,63.325,"L"
"4952","01/03/2015","Saint Francis (PA)","Wagner","H",85,68,66.6875,"W"
"4953","01/18/2015","Saint Francis (PA)","St. Francis Brooklyn","H",59,60,58.15,"L"
"4954","01/22/2015","Saint Francis (PA)","Wagner","A",58,63,62.4375,"L"
"4955","02/21/2015","Saint Francis (PA)","St. Francis Brooklyn","A",54,66,59.475,"L"
"4956","03/07/2015","Saint Francis (PA)","St. Francis Brooklyn","A",48,62,59.125,"L"
"4957","11/22/2014","Saint Joseph's","Vermont","H",68,60,69.7375,"W"
"4958","11/27/2014","Saint Joseph's","Western Ky.","N",59,62,62.9125,"L"
"4959","12/03/2014","Saint Joseph's","Temple","H",58,56,60.2875,"W"
"4960","12/06/2014","Saint Joseph's","Villanova","A",46,74,76.1875,"L"
"4961","01/10/2015","Saint Joseph's","VCU","A",74,89,77.0375,"L"
"4962","01/18/2015","Saint Joseph's","St. Bonaventure","A",61,70,60.625,"L"
"4963","02/03/2015","Saint Joseph's","Saint Louis","A",61,68,69.075,"L"
"4964","02/21/2015","Saint Joseph's","St. Bonaventure","H",60,70,72.6875,"L"
"4965","03/12/2015","Saint Joseph's","St. Bonaventure","N",49,60,65.6625,"L"
"4966","11/15/2014","Saint Louis","Southern Ill.","H",62,59,63.5875,"W"
"4967","12/06/2014","Saint Louis","Wichita St.","A",52,81,64.925,"L"
"4968","12/09/2014","Saint Louis","South Dakota St.","H",55,62,64.2125,"L"
"4969","12/13/2014","Saint Louis","SIUE","H",67,61,65.2125,"W"
"4970","12/17/2014","Saint Louis","UTRGV","H",75,69,63.0625,"W"
"4971","12/21/2014","Saint Louis","Vermont","H",58,55,58.8875,"W"
"4972","12/31/2014","Saint Louis","Vanderbilt","H",55,70,60.55,"L"
"4973","01/23/2015","Saint Louis","VCU","H",61,63,66.375,"L"
"4974","02/17/2015","Saint Louis","VCU","A",54,74,62.1625,"L"
"4975","03/04/2015","Saint Louis","St. Bonaventure","H",48,64,61.7375,"L"
"4976","11/28/2014","Saint Peter's","Tennessee St.","H",66,58,61.775,"W"
"4977","12/14/2014","Saint Peter's","Seton Hall","A",52,67,59.7125,"L"
"4978","01/25/2015","Saint Peter's","Siena","A",69,55,62.3125,"W"
"4979","02/09/2015","Saint Peter's","Siena","H",65,57,59.95,"W"
"4980","11/16/2014","Sam Houston St.","UNLV","A",57,59,69.2875,"L"
"4981","11/21/2014","Sam Houston St.","South Dakota","N",93,85,94.0375,"W"
"4982","11/23/2014","Sam Houston St.","Wofford","N",53,64,65.925,"L"
"4983","12/03/2014","Sam Houston St.","Texas A&M","A",63,66,68.2125,"L"
"4984","12/06/2014","Sam Houston St.","UTRGV","H",78,59,67.875,"W"
"4985","01/12/2015","Sam Houston St.","Southeastern La.","A",72,59,65.825,"W"
"4986","01/24/2015","Sam Houston St.","SFA","H",68,79,64.125,"L"
"4987","03/07/2015","Sam Houston St.","SFA","A",55,64,69.35,"L"
"4988","03/14/2015","Sam Houston St.","SFA","N",70,83,73.5125,"L"
"4989","03/18/2015","Sam Houston St.","UNCW","H",87,71,71.5625,"W"
"4990","11/23/2014","Samford","UMKC","N",64,55,65.45,"W"
"4991","12/04/2014","Samford","VMI","H",66,88,78.1125,"L"
"4992","12/14/2014","Samford","Wake Forest","A",68,86,70.2125,"L"
"4993","01/03/2015","Samford","Wofford","H",65,68,64.35,"L"
"4994","01/08/2015","Samford","The Citadel","A",67,77,59.8375,"L"
"4995","01/10/2015","Samford","Wofford","A",62,72,57.1875,"L"
"4996","01/22/2015","Samford","UNCG","H",89,78,70.975,"W"
"4997","01/24/2015","Samford","Western Caro.","H",78,72,68.1875,"W"
"4998","02/05/2015","Samford","Western Caro.","A",76,72,70.7125,"W"
"4999","02/12/2015","Samford","The Citadel","H",65,66,61.4875,"L"
"5000","02/26/2015","Samford","UNCG","A",67,81,65.275,"L"
"5001","02/28/2015","Samford","VMI","A",80,69,82.025,"W"
"5002","03/06/2015","Samford","UNCG","N",76,81,62.925,"L"
"5003","11/15/2014","San Diego","Southeast Mo. St.","N",67,56,69.625,"W"
"5004","11/24/2014","San Diego","Western Mich.","H",77,70,69.5375,"W"
"5005","11/27/2014","San Diego","Xavier","N",71,82,63.3375,"L"
"5006","11/30/2014","San Diego","Western Mich.","N",66,68,64.925,"L"
"5007","12/04/2014","San Diego","San Diego St.","A",48,57,62.3375,"L"
"5008","12/07/2014","San Diego","UCLA","A",68,75,68.1625,"L"
"5009","12/11/2014","San Diego","UC Santa Barbara","A",79,65,66.5875,"W"
"5010","01/01/2015","San Diego","San Francisco","A",57,56,62.15,"W"
"5011","01/03/2015","San Diego","Santa Clara","A",56,59,54.2875,"L"
"5012","01/29/2015","San Diego","Santa Clara","H",69,64,59.0625,"W"
"5013","01/31/2015","San Diego","San Francisco","H",77,69,69.725,"W"
"5014","11/18/2014","San Diego St.","Utah","H",53,49,59.7125,"W"
"5015","12/07/2014","San Diego St.","Washington","A",36,49,54.8375,"L"
"5016","12/22/2014","San Diego St.","UC Riverside","H",61,33,60.65,"W"
